timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"1159.358","0.08","-0.02","-2.96","3000","1746","510","3.5",,,,,,
"1159.359","0.08","-0.02","-2.96",,,,,"3.42","0.33","-0.25","-0.05","0",
"1159.409","0","-0.02","0","3000","1757","502","3.5",,,,,,
"1159.41","0","-0.02","0",,,,,"3.5","0.4","-0.25","-0.05","0",
"1159.46","-0.03","-0.02","-2.57","3000","1767","501","3.5",,,,,,
"1159.461","-0.03","-0.02","-2.57",,,,,"3.53","0.4","-0.25","-0.05","0",
"1159.511","-0.05","-0.02","0","3000","1775","499","3.5",,,,,,
"1159.512","-0.05","-0.02","0",,,,,"3.55","0.4","-0.25","-0.05","0",
"1159.562","-0.07","-0.03","0","3000","1781","498","3.5",,,,,,
"1159.563","-0.07","-0.03","0",,,,,"3.57","0.4","-0.25","-0.05","0",
"1159.613","-0.1","-0.03","0","3000","1781","494","3.5",,,,,,
"1159.614","-0.1","-0.03","0",,,,,"3.6","0.4","-0.25","-0.05","0",
"1159.664","-0.08","-0.04","0","3000","1779","496","3.5",,,,,,
"1159.665","-0.08","-0.04","0",,,,,"3.58","0.4","-0.25","-0.05","0",
"1159.715","-0.1","-0.04","0","3000","1775","494","3.5",,,,,,
"1159.716","-0.1","-0.04","0",,,,,"3.6","0.4","-0.25","-0.05","0",
"1159.766","-0.09","-0.05","0","3000","1776","494","3.5",,,,,,
"1159.767","-0.09","-0.05","0",,,,,"3.59","0.4","-0.25","-0.05","0",
"1159.817","-0.06","-0.05","0","3000","1776","499","3.5",,,,,,
"1159.818","-0.06","-0.05","0",,,,,"3.56","0.4","-0.25","-0.05","0",
"1159.868","-0.06","-0.05","0","3000","1777","499","3.5",,,,,,
"1159.869","-0.06","-0.05","0",,,,,"3.56","0.4","-0.25","-0.05","0",
"1159.919","-0.04","-0.06","0","3000","1780","503","3.5",,,,,,
"1159.92","-0.04","-0.06","0",,,,,"3.54","0.4","-0.25","-0.05","0",
"1159.97","0","-0.06","0","3000","1782","509","3.5",,,,,,
"1159.971","0","-0.06","0",,,,,"3.5","0.4","-0.25","-0.05","0",
"1160.021","0.04","-0.06","9.55","3000","1782","515","3.5",,,,,,
"1160.022","0.04","-0.06","9.55",,,,,"3.46","0.4","-0.25","-0.05","0",
"1160.072","0.04","-0.05","0","3000","1779","514","3.5",,,,,,
"1160.073","0.04","-0.05","0",,,,,"3.46","0.4","-0.25","-0.05","0",
"1160.123","0.08","-0.05","0","3000","1778","519","3.5",,,,,,
"1160.124","0.08","-0.05","0",,,,,"3.42","0.4","-0.25","-0.05","0",
"1160.174","0.14","-0.05","0","3000","1774","529","3.5",,,,,,
"1160.175","0.14","-0.05","0",,,,,"3.36","0.4","-0.25","-0.05","0",
"1160.225","0.18","-0.04","0","3000","1771","533","3.5",,,,,,
"1160.226","0.18","-0.04","0",,,,,"3.32","0.4","-0.25","-0.05","0",
"1160.276","0.15","-0.03","0","3000","1768","528","3.5",,,,,,
"1160.277","0.15","-0.03","0",,,,,"3.35","0.4","-0.25","-0.05","0",
"1160.327","0.2","-0.02","0","3000","1767","536","3.5",,,,,,
"1160.328","0.2","-0.02","0",,,,,"3.3","0.4","-0.25","-0.05","0",
"1160.378","0.27","-0.01","0","3000","1768","547","3.5",,,,,,
"1160.379","0.27","-0.01","0",,,,,"3.23","0.33","-0.25","-0.05","0",
"1160.429","0.24","0","0","3000","1770","544","3.5",,,,,,
"1160.43","0.24","0","0",,,,,"3.26","0.33","-0.25","-0.05","0",
"1160.48","0.22","0.02","0","3000","1775","541","3.5",,,,,,
"1160.481","0.22","0.02","0",,,,,"3.28","0.33","-0.25","-0.05","0",
"1160.531","0.23","0.03","0","3000","1781","544","3.5",,,,,,
"1160.532","0.23","0.03","0",,,,,"3.27","0.33","-0.25","-0.05","0",
"1160.582","0.19","0.04","-6.08","3000","1783","539","3.5",,,,,,
"1160.583","0.19","0.04","-6.08",,,,,"3.31","0.33","-0.25","-0.05","0",
"1160.633","0.15","0.05","0","3000","1783","532","3.5",,,,,,
"1160.634","0.15","0.05","0",,,,,"3.35","0.33","-0.25","-0.05","0",
"1160.684","0.12","0.05","0","3000","1784","527","3.5",,,,,,
"1160.685","0.12","0.05","0",,,,,"3.38","0.33","-0.25","-0.05","0",
"1160.735","0.07","0.06","0","3000","1786","520","3.5",,,,,,
"1160.736","0.07","0.06","0",,,,,"3.43","0.33","-0.25","-0.05","0",
"1160.786","0.04","0.06","0","3000","1786","516","3.5",,,,,,
"1160.787","0.04","0.06","0",,,,,"3.46","0.39","-0.25","-0.05","0",
"1160.837","-0.01","0.06","0","3000","1788","510","3.5",,,,,,
"1160.838","-0.01","0.06","0",,,,,"3.51","0.39","-0.25","-0.05","0",
"1160.888","-0.06","0.06","0","3000","1792","503","3.5",,,,,,
"1160.889","-0.06","0.06","0",,,,,"3.56","0.39","-0.25","-0.05","0",
"1160.939","-0.09","0.06","0","3000","1795","500","3.5",,,,,,
"1160.94","-0.09","0.06","0",,,,,"3.59","0.39","-0.25","-0.05","0",
"1160.99","-0.08","0.06","0","3000","1797","503","3.5",,,,,,
"1160.991","-0.08","0.06","0",,,,,"3.58","0.39","-0.25","-0.05","0",
"1161.041","-0.08","0.05","-0.93","3000","1800","503","3.5",,,,,,
"1161.042","-0.08","0.05","-0.93",,,,,"3.58","0.39","-0.25","-0.05","0",
"1161.092","-0.09","0.05","-0.36","3000","1802","502","3.5",,,,,,
"1161.093","-0.09","0.05","-0.36",,,,,"3.59","0.39","-0.25","-0.05","0",
"1161.143","-0.09","0.04","0","3000","1803","502","3.5",,,,,,
"1161.144","-0.09","0.04","0",,,,,"3.59","0.39","-0.25","-0.05","0",
"1161.194","-0.09","0.04","0","3000","1803","503","3.5",,,,,,
"1161.195","-0.09","0.04","0",,,,,"3.59","0.39","-0.25","-0.05","0",
"1161.245","-0.07","0.03","0","3000","1803","504","3.5",,,,,,
"1161.246","-0.07","0.03","0",,,,,"3.57","0.39","-0.25","-0.05","0",
"1161.296","-0.06","0.03","0","3000","1800","505","3.5",,,,,,
"1161.297","-0.06","0.03","0",,,,,"3.56","0.39","-0.25","-0.05","0",
"1161.347","-0.06","0.03","0","3000","1795","505","3.5",,,,,,
"1161.348","-0.06","0.03","0",,,,,"3.56","0.39","-0.25","-0.05","0",
"1161.398","0","0.03","0","3000","1791","511","3.5",,,,,,
"1161.399","0","0.03","0",,,,,"3.5","0.39","-0.25","-0.05","0",
"1161.449","0.04","0.03","0","3000","1789","517","3.5",,,,,,
"1161.45","0.04","0.03","0",,,,,"3.46","0.39","-0.25","-0.05","0",
"1161.5","0.06","0.03","0","3000","1787","519","3.5",,,,,,
"1161.501","0.06","0.03","0",,,,,"3.44","0.39","-0.25","-0.05","0",
"1161.551","0.12","0.03","0","3000","1786","528","3.5",,,,,,
"1161.552","0.12","0.03","0",,,,,"3.38","0.39","-0.25","-0.05","0",
"1161.602","0.13","0.04","0","3000","1791","531","3.5",,,,,,
"1161.603","0.13","0.04","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1161.653","0.16","0.05","0","3000","1793","537","3.5",,,,,,
"1161.654","0.16","0.05","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1161.704","0.12","0.05","0","3000","1792","530","3.5",,,,,,
"1161.705","0.12","0.05","0",,,,,"3.38","0.39","-0.25","-0.05","0",
"1161.755","0.13","0.06","0","3000","1791","532","3.5",,,,,,
"1161.756","0.13","0.06","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1161.806","0.14","0.07","-2.86","3000","1790","532","3.5",,,,,,
"1161.807","0.14","0.07","-2.86",,,,,"3.36","0.39","-0.25","-0.05","0",
"1161.857","0.15","0.07","0","3000","1787","534","3.5",,,,,,
"1161.858","0.15","0.07","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1161.908","0.16","0.08","0","3000","1786","535","3.5",,,,,,
"1161.909","0.16","0.08","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1161.959","0.15","0.09","0","3000","1789","534","3.5",,,,,,
"1161.96","0.15","0.09","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1162.01","0.14","0.1","0","3000","1792","534","3.5",,,,,,
"1162.011","0.14","0.1","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1162.061","0.14","0.1","0","3000","1791","533","3.5",,,,,,
"1162.062","0.14","0.1","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1162.112","0.15","0.11","0","3000","1790","535","3.5",,,,,,
"1162.113","0.15","0.11","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1162.163","0.14","0.12","0.7","3000","1788","532","3.5",,,,,,
"1162.164","0.14","0.12","0.7",,,,,"3.36","0.39","-0.25","-0.05","0",
"1162.214","0.12","0.13","0.79","3000","1786","528","3.5",,,,,,
"1162.215","0.12","0.13","0.79",,,,,"3.38","0.39","-0.25","-0.05","0",
"1162.265","0.17","0.13","0.62","3000","1783","535","3.5",,,,,,
"1162.266","0.17","0.13","0.62",,,,,"3.33","0.39","-0.25","-0.05","0",
"1162.316","0.17","0.14","-0.45","3000","1785","535","3.5",,,,,,
"1162.317","0.17","0.14","-0.45",,,,,"3.33","0.39","-0.25","-0.05","0",
"1162.367","0.14","0.15","-1.12","3000","1785","532","3.5",,,,,,
"1162.368","0.14","0.15","-1.12",,,,,"3.36","0.39","-0.25","-0.05","0",
"1162.418","0.13","0.16","0","3000","1785","530","3.5",,,,,,
"1162.419","0.13","0.16","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1162.469","0.16","0.16","0","3000","1787","535","3.5",,,,,,
"1162.47","0.16","0.16","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1162.52","0.17","0.17","0","3000","1788","538","3.5",,,,,,
"1162.521","0.17","0.17","0",,,,,"3.33","0.39","-0.25","-0.05","0",
"1162.571","0.16","0.18","0","3000","1791","536",,,,,,,
"1162.572","0.16","0.18","0",,,,"3.5","3.34","0.39","-0.25","-0.05","0",
"1162.622","0.16","0.19","0","3000","1792","536","3.5",,,,,,
"1162.623","0.16","0.19","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1162.673","0.16","0.2","0","3000","1792","537","3.5",,,,,,
"1162.674","0.16","0.2","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1162.724","0.13","0.2","0","3000","1792","532","3.5",,,,,,
"1162.725","0.13","0.2","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1162.775","0.16","0.21","0","3000","1793","538","3.5",,,,,,
"1162.776","0.16","0.21","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1162.826","0.15","0.22","0","3000","1792","535","3.5",,,,,,
"1162.827","0.15","0.22","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1162.877","0.11","0.23","0","3000","1784","527","3.5",,,,,,
"1162.878","0.11","0.23","0",,,,,"3.39","0.39","-0.25","-0.05","0",
"1162.928","0.12","0.23","0","3000","1785","529","3.5",,,,,,
"1162.929","0.12","0.23","0",,,,,"3.38","0.39","-0.25","-0.05","0",
"1162.979","0.15","0.24","0","3000","1784","532","3.5",,,,,,
"1162.98","0.15","0.24","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.03","0.14","0.25","0","3000","1782","531","3.5",,,,,,
"1163.031","0.14","0.25","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1163.081","0.15","0.25","0","3000","1782","532","3.5",,,,,,
"1163.082","0.15","0.25","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.132","0.17","0.26","0","3000","1786","537","3.5",,,,,,
"1163.133","0.17","0.26","0",,,,,"3.33","0.39","-0.25","-0.05","0",
"1163.183","0.16","0.27","0","3000","1789","536","3.5",,,,,,
"1163.184","0.16","0.27","0",,,,,"3.34","0.39","-0.25","-0.05","0",
"1163.234","0.13","0.28","0","3000","1792","532","3.5",,,,,,
"1163.235","0.13","0.28","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1163.285","0.15","0.29","0","3000","1793","535","3.5",,,,,,
"1163.286","0.15","0.29","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.336","0.14","0.29","0","3000","1787","532","3.5",,,,,,
"1163.337","0.14","0.29","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1163.387","0.13","0.3","0","3000","1782","528","3.5",,,,,,
"1163.388","0.13","0.3","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1163.438","0.13","0.31","7.76","3000","1778","528","3.5",,,,,,
"1163.439","0.13","0.31","7.76",,,,,"3.37","0.39","-0.25","-0.05","0",
"1163.489","0.15","0.31","0","3000","1772","529","3.5",,,,,,
"1163.49","0.15","0.31","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.54","0.14","0.32","0","3000","1766","526","3.5",,,,,,
"1163.541","0.14","0.32","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1163.591","0.15","0.33","0","3000","1764","527","3.5",,,,,,
"1163.592","0.15","0.33","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.642","0.15","0.34","0","3000","1761","525","3.5",,,,,,
"1163.643","0.15","0.34","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1163.693","0.11","0.34","-26.22","3000","1757","519","3.5",,,,,,
"1163.694","0.11","0.34","-26.22",,,,,"3.39","0.39","-0.25","-0.05","0",
"1163.744","0.13","0.35","0","3000","1753","520","3.5",,,,,,
"1163.745","0.13","0.35","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1163.795","0.14","0.36","0","3000","1751","521","3.5",,,,,,
"1163.796","0.14","0.36","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1163.846","0.17","0.36","0","3000","1750","525","3.5",,,,,,
"1163.847","0.17","0.36","0",,,,,"3.33","0.39","-0.25","-0.05","0",
"1163.897","0.12","0.37","-16.18","3000","1745","516","3.5",,,,,,
"1163.898","0.12","0.37","-16.18",,,,,"3.38","0.39","-0.25","-0.05","0",
"1163.948","0.17","0.38","0","3000","1748","525","3.5",,,,,,
"1163.949","0.17","0.38","0",,,,,"3.33","0.39","-0.25","-0.05","0",
"1163.999","0.15","0.39","0","3000","1751","523","3.5",,,,,,
"1164","0.15","0.39","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1164.05","0.14","0.4","0","3000","1753","522","3.5",,,,,,
"1164.051","0.14","0.4","0",,,,,"3.36","0.33","-0.25","-0.05","0",
"1164.101","0.16","0.4","0","3000","1753","524","3.5",,,,,,
"1164.102","0.16","0.4","0",,,,,"3.34","0.33","-0.25","-0.05","0",
"1164.152","0.15","0.41","0","3000","1759","525","3.5",,,,,,
"1164.153","0.15","0.41","0",,,,,"3.35","0.33","-0.25","-0.05","0",
"1164.203","0.15","0.42","0","3000","1758","524","3.5",,,,,,
"1164.204","0.15","0.42","0",,,,,"3.35","0.33","-0.25","-0.05","0",
"1164.254","0.05","0.42","0","3000","1754","509","3.5",,,,,,
"1164.255","0.05","0.42","0",,,,,"3.45","0.33","-0.25","-0.05","0",
"1164.305","0.04","0.43","0","3000","1754","507","3.5",,,,,,
"1164.306","0.04","0.43","0",,,,,"3.46","0.33","-0.25","-0.05","0",
"1164.356","0.04","0.43","0","3000","1756","508","3.5",,,,,,
"1164.357","0.04","0.43","0",,,,,"3.46","0.33","-0.25","-0.05","0",
"1164.407","0.02","0.43","0","3000","1756","504","3.5",,,,,,
"1164.408","0.02","0.43","0",,,,,"3.48","0.33","-0.25","-0.05","0",
"1164.458","-0.04","0.43","0","3000","1758","497","3.5",,,,,,
"1164.459","-0.04","0.43","0",,,,,"3.54","0.39","-0.25","-0.05","0",
"1164.509","-0.04","0.43","0","3000","1764","498","3.5",,,,,,
"1164.51","-0.04","0.43","0",,,,,"3.54","0.39","-0.25","-0.05","0",
"1164.56","-0.08","0.42","0","3000","1768","493","3.5",,,,,,
"1164.561","-0.08","0.42","0",,,,,"3.58","0.39","-0.25","-0.05","0",
"1164.611","-0.07","0.42","0","3000","1771","495","3.5",,,,,,
"1164.612","-0.07","0.42","0",,,,,"3.57","0.39","-0.25","-0.05","0",
"1164.662","-0.07","0.41","0","3000","1772","496","3.5",,,,,,
"1164.663","-0.07","0.41","0",,,,,"3.57","0.39","-0.25","-0.05","0",
"1164.713","-0.08","0.41","0","3000","1771","494","3.5",,,,,,
"1164.714","-0.08","0.41","0",,,,,"3.58","0.39","-0.25","-0.05","0",
"1164.764","-0.09","0.41","0","3000","1768","492","3.5",,,,,,
"1164.765","-0.09","0.41","0",,,,,"3.59","0.39","-0.25","-0.05","0",
"1164.815","-0.11","0.4","-1.15","3000","1765","488","3.5",,,,,,
"1164.816","-0.11","0.4","-1.15",,,,,"3.61","0.39","-0.25","-0.05","0",
"1164.866","-0.1","0.39","0","3000","1761","490",,,,,,,
"1164.867","-0.1","0.39","0",,,,"3.5","3.6","0.39","-0.25","-0.05","0",
"1164.917","-0.05","0.39","0","3000","1758","495","3.5",,,,,,
"1164.918","-0.05","0.39","0",,,,,"3.55","0.39","-0.25","-0.05","0",
"1164.968","0","0.39","0","3000","1757","502","3.5",,,,,,
"1164.969","0","0.39","0",,,,,"3.5","0.39","-0.25","-0.05","0",
"1165.019","0.03","0.39","0","3000","1761","507","3.5",,,,,,
"1165.02","0.03","0.39","0",,,,,"3.47","0.39","-0.25","-0.05","0",
"1165.07","0.07","0.39","0","3000","1766","514","3.5",,,,,,
"1165.071","0.07","0.39","0",,,,,"3.43","0.39","-0.25","-0.05","0",
"1165.121","0.07","0.4","0","3000","1770","516","3.5",,,,,,
"1165.122","0.07","0.4","0",,,,,"3.43","0.39","-0.25","-0.05","0",
"1165.172","0.13","0.4","0","3000","1775","527","3.5",,,,,,
"1165.173","0.13","0.4","0",,,,,"3.37","0.39","-0.25","-0.05","0",
"1165.223","0.16","0.41","19.44","3000","1781","533","3.5",,,,,,
"1165.224","0.16","0.41","19.44",,,,,"3.34","0.39","-0.25","-0.05","0",
"1165.274","0.15","0.42","0","3000","1785","533","3.5",,,,,,
"1165.275","0.15","0.42","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1165.325","0.12","0.42","0","3000","1787","529","3.5",,,,,,
"1165.326","0.12","0.42","0",,,,,"3.38","0.39","-0.25","-0.05","0",
"1165.376","0.15","0.43","0","3000","1785","533","3.5",,,,,,
"1165.377","0.15","0.43","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1165.427","0.15","0.44","0","3000","1783","533","3.5",,,,,,
"1165.428","0.15","0.44","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1165.478","0.12","0.45","0","3000","1780","527","3.5",,,,,,
"1165.479","0.12","0.45","0",,,,,"3.38","0.39","-0.25","-0.05","0",
"1165.529","0.14","0.45","0","3000","1774","528","3.5",,,,,,
"1165.53","0.14","0.45","0",,,,,"3.36","0.39","-0.25","-0.05","0",
"1165.58","0.15","0.46","0","3000","1771","529","3.5",,,,,,
"1165.581","0.15","0.46","0",,,,,"3.35","0.39","-0.25","-0.05","0",
"1165.631","0.17","0.47","0","3000","1771","532","3.5",,,,,,
"1165.632","0.17","0.47","0",,,,,"3.33","0.33","-0.25","-0.05","0",
"1165.682","0.16","0.47","0","3000","1771","530","3.5",,,,,,
"1165.683","0.16","0.47","0",,,,,"3.34","0.33","-0.25","-0.05","0",
"1165.733","0.13","0.48","-20.33","3000","1769","525","3.5",,,,,,
"1165.734","0.13","0.48","-20.33",,,,,"3.37","0.33","-0.25","-0.05","0",
"1165.784","0.15","0.49","0","3000","1771","529","3.5",,,,,,
"1165.785","0.15","0.49","0",,,,,"3.35","0.33","-0.25","-0.05","0",
"1165.835","0.1","0.5","0","3000","1774","522","3.5",,,,,,
"1165.836","0.1","0.5","0",,,,,"3.4","0.33","-0.25","-0.05","0",
"1165.886","0.11","0.5","0","3000","1776","525","3.5",,,,,,
"1165.887","0.11","0.5","0",,,,,"3.39","0.33","-0.25","-0.05","0",
"1165.937","0.04","0.51","-22.99","3000","1777","514","3.5",,,,,,
"1165.938","0.04","0.51","-22.99",,,,,"3.46","0.33","-0.25","-0.05","0",
"1165.988","0.04","0.51","0","3000","1780","514","3.5",,,,,,
"1165.989","0.04","0.51","0",,,,,"3.46","0.33","-0.25","-0.05","0",
"1166.039","-0.02","0.51","0","3000","1785","507","3.5",,,,,,
"1166.04","-0.02","0.51","0",,,,,"3.52","0.33","-0.25","-0.05","0",
"1166.09","-0.05","0.51","0","3000","1790","504","3.5",,,,,,
"1166.091","-0.05","0.51","0",,,,,"3.55","0.38","-0.25","-0.05","0",
"1166.141","-0.06","0.5","0","3000","1798","506","3.5",,,,,,
"1166.142","-0.06","0.5","0",,,,,"3.56","0.38","-0.25","-0.05","0",
"1166.192","-0.05","0.5","0","3000","1809","510","3.5",,,,,,
"1166.193","-0.05","0.5","0",,,,,"3.55","0.38","-0.25","-0.05","0",
"1166.243","-0.05","0.5","0","3000","1817","512","3.5",,,,,,
"1166.244","-0.05","0.5","0",,,,,"3.55","0.38","-0.25","-0.05","0",
"1166.294","-0.07","0.49","0","3000","1824","510","3.5",,,,,,
"1166.295","-0.07","0.49","0",,,,,"3.57","0.38","-0.25","-0.05","0",
"1166.345","-0.09","0.49","0","3000","1829","510","3.5",,,,,,
"1166.346","-0.09","0.49","0",,,,,"3.59","0.38","-0.25","-0.05","0",
"1166.396","-0.08","0.49","0","3000","1835","513","3.5",,,,,,
"1166.397","-0.08","0.49","0",,,,,"3.58","0.38","-0.25","-0.05","0",
"1166.447","-0.07","0.48","0","3000","1830","513","3.5",,,,,,
"1166.448","-0.07","0.48","0",,,,,"3.57","0.38","-0.25","-0.05","0",
"1166.498","-0.08","0.48","0","3000","1826","510","3.5",,,,,,
"1166.499","-0.08","0.48","0",,,,,"3.58","0.38","-0.25","-0.05","0",
"1166.549","-0.09","0.47","0","3000","1821","507","3.5",,,,,,
"1166.55","-0.09","0.47","0",,,,,"3.59","0.38","-0.25","-0.05","0",
"1166.6","-0.02","0.47","0","3000","1814","516","3.5",,,,,,
"1166.601","-0.02","0.47","0",,,,,"3.52","0.38","-0.25","-0.05","0",
"1166.651","0.03","0.47","0","3000","1805","520","3.5",,,,,,
"1166.652","0.03","0.47","0",,,,,"3.47","0.38","-0.25","-0.05","0",
"1166.702","0.05","0.47","0","3000","1801","521",,,,,,,
"1166.703","0.05","0.47","0",,,,"3.5","3.45","0.38","-0.25","-0.05","0",
"1166.753","0.05","0.48","0","3000","1796","520","3.5",,,,,,
"1166.754","0.05","0.48","0",,,,,"3.45","0.38","-0.25","-0.05","0",
"1166.804","0.07","0.48","0","3000","1792","522","3.5",,,,,,
