timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"605.275","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.276",,"0","0",,,,,,,"-0.3","0","0",
"605.326","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.327",,"0","0",,,,,,,"-0.3","0","0",
"605.377","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.378",,"0","0",,,,,,,"-0.3","0","0",
"605.428","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.429",,"0","0",,,,,,,"-0.3","0","0",
"605.479","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.48",,"0","0",,,,,,,"-0.3","0","0",
"605.53","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.531",,"0","0",,,,,,,"-0.3","0","0",
"605.581","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.582",,"0","0",,,,,,,"-0.3","0","0",
"605.632","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.633",,"0","0",,,,,,,"-0.3","0","0",
"605.683","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.684",,"0","0",,,,,,,"-0.3","0","0",
"605.734","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.735",,"0","0",,,,,,,"-0.3","0","0",
"605.785","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.786",,"0","0",,,,,,,"-0.3","0","0",
"605.836","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.837",,"0","0",,,,,,,"-0.3","0","0",
"605.887","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.888",,"0","0",,,,,,,"-0.3","0","0",
"605.938","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.939",,"0","0",,,,,,,"-0.3","0","0",
"605.989","0","0","0","3000","46","16","3.9","2.94","0",,,,
"605.99",,"0","0",,,,,,,"-0.3","0","0",
"606.04","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.041",,"0","0",,,,,,,"-0.3","0","0",
"606.091","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.092",,"0","0",,,,,,,"-0.3","0","0",
"606.142","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.143",,"0","0",,,,,,,"-0.3","0","0",
"606.193","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.194",,"0","0",,,,,,,"-0.3","0","0",
"606.244","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.245",,"0","0",,,,,,,"-0.3","0","0",
"606.295","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.296",,"0","0",,,,,,,"-0.3","0","0",
"606.346","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.347",,"0","0",,,,,,,"-0.3","0","0",
"606.397","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.398",,"0","0",,,,,,,"-0.3","0","0",
"606.448","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.449",,"0","0",,,,,,,"-0.3","0","0",
"606.499","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.5",,"0","0",,,,,,,"-0.3","0","0",
"606.55","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.551",,"0","0",,,,,,,"-0.3","0","0",
"606.601","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.602",,"0","0",,,,,,,"-0.3","0","0",
"606.652","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.653",,"0","0",,,,,,,"-0.3","0","0",
"606.703","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.704",,"0","0",,,,,,,"-0.3","0","0",
"606.754","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.755",,"0","0",,,,,,,"-0.3","0","0",
"606.805","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.806",,"0","0",,,,,,,"-0.3","0","0",
"606.856","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.857",,"0","0",,,,,,,"-0.3","0","0",
"606.907","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.908",,"0","0",,,,,,,"-0.3","0","0",
"606.958","0","0","0","3000","46","16","3.9","2.94","0",,,,
"606.959",,"0","0",,,,,,,"-0.3","0","0",
"607.009","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.01",,"0","0",,,,,,,"-0.3","0","0",
"607.06","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.061",,"0","0",,,,,,,"-0.3","0","0",
"607.111","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.112",,"0","0",,,,,,,"-0.3","0","0",
"607.162","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.163",,"0","0",,,,,,,"-0.3","0","0",
"607.213","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.214",,"0","0",,,,,,,"-0.3","0","0",
"607.264","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.265",,"0","0",,,,,,,"-0.3","0","0",
"607.315","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.316",,"0","0",,,,,,,"-0.3","0","0",
"607.366","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.367",,"0","0",,,,,,,"-0.3","0","0",
"607.417","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.418",,"0","0",,,,,,,"-0.3","0","0",
"607.468","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.469",,"0","0",,,,,,,"-0.3","0","0",
"607.519","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.52",,"0","0",,,,,,,"-0.3","0","0",
"607.57","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.571",,"0","0",,,,,,,"-0.3","0","0",
"607.621","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.622",,"0","0",,,,,,,"-0.3","0","0",
"607.672","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.673",,"0","0",,,,,,,"-0.3","0","0",
"607.723","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.724",,"0","0",,,,,,,"-0.3","0","0",
"607.774","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.775",,"0","0",,,,,,,"-0.3","0","0",
"607.825","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.826",,"0","0",,,,,,,"-0.3","0","0",
"607.876","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.877",,"0","0",,,,,,,"-0.3","0","0",
"607.927","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.928",,"0","0",,,,,,,"-0.3","0","0",
"607.978","0","0","0","3000","46","16","3.9","2.94","0",,,,
"607.979",,"0","0",,,,,,,"-0.3","0","0",
"608.029","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.03",,"0","0",,,,,,,"-0.3","0","0",
"608.08","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.081",,"0","0",,,,,,,"-0.3","0","0",
"608.131","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.132",,"0","0",,,,,,,"-0.3","0","0",
"608.182","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.183",,"0","0",,,,,,,"-0.3","0","0",
"608.233","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.234",,"0","0",,,,,,,"-0.3","0","0",
"608.284","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.285",,"0","0",,,,,,,"-0.3","0","0",
"608.335","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.336",,"0","0",,,,,,,"-0.3","0","0",
"608.386","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.387",,"0","0",,,,,,,"-0.3","0","0",
"608.437","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.438",,"0","0",,,,,,,"-0.3","0","0",
"608.488","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.489",,"0","0",,,,,,,"-0.3","0","0",
"608.539","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.54",,"0","0",,,,,,,"-0.3","0","0",
"608.59","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.591",,"0","0",,,,,,,"-0.3","0","0",
"608.641","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.642",,"0","0",,,,,,,"-0.3","0","0",
"608.692","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.693",,"0","0",,,,,,,"-0.3","0","0",
"608.743","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.744",,"0","0",,,,,,,"-0.3","0","0",
"608.794","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.795",,"0","0",,,,,,,"-0.3","0","0",
"608.845","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.846",,"0","0",,,,,,,"-0.3","0","0",
"608.896","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.897",,"0","0",,,,,,,"-0.3","0","0",
"608.947","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.948",,"0","0",,,,,,,"-0.3","0","0",
"608.998","0","0","0","3000","46","16","3.9","2.94","0",,,,
"608.999",,"0","0",,,,,,,"-0.3","0","0",
"609.049","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.05",,"0","0",,,,,,,"-0.3","0","0",
"609.1","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.101",,"0","0",,,,,,,"-0.3","0","0",
"609.151","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.152",,"0","0",,,,,,,"-0.3","0","0",
"609.202","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.203",,"0","0",,,,,,,"-0.3","0","0",
"609.253","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.254",,"0","0",,,,,,,"-0.3","0","0",
"609.304","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.305",,"0","0",,,,,,,"-0.3","0","0",
"609.355","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.356",,"0","0",,,,,,,"-0.3","0","0",
"609.406","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.407",,"0","0",,,,,,,"-0.3","0","0",
"609.457","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.458",,"0","0",,,,,,,"-0.3","0","0",
"609.508","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.509",,"0","0",,,,,,,"-0.3","0","0",
"609.559","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.56",,"0","0",,,,,,,"-0.3","0","0",
"609.61","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.611",,"0","0",,,,,,,"-0.3","0","0",
"609.661","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.662",,"0","0",,,,,,,"-0.3","0","0",
"609.712","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.713",,"0","0",,,,,,,"-0.3","0","0",
"609.763","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.764",,"0","0",,,,,,,"-0.3","0","0",
"609.814","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.815",,"0","0",,,,,,,"-0.3","0","0",
"609.865","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.866",,"0","0",,,,,,,"-0.3","0","0",
"609.916","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.917",,"0","0",,,,,,,"-0.3","0","0",
"609.967","0","0","0","3000","46","16","3.9","2.94","0",,,,
"609.968",,"0","0",,,,,,,"-0.3","0","0",
"610.018","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.019",,"0","0",,,,,,,"-0.3","0","0",
"610.069","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.07",,"0","0",,,,,,,"-0.3","0","0",
"610.12","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.121",,"0","0",,,,,,,"-0.3","0","0",
"610.171","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.172",,"0","0",,,,,,,"-0.3","0","0",
"610.222","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.223",,"0","0",,,,,,,"-0.3","0","0",
"610.273","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.274",,"0","0",,,,,,,"-0.3","0","0",
"610.324","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.325",,"0","0",,,,,,,"-0.3","0","0",
"610.375","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.376",,"0","0",,,,,,,"-0.3","0","0",
"610.426","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.427",,"0","0",,,,,,,"-0.3","0","0",
"610.477","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.478",,"0","0",,,,,,,"-0.3","0","0",
"610.528","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.529",,"0","0",,,,,,,"-0.3","0","0",
"610.579","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.58",,"0","0",,,,,,,"-0.3","0","0",
"610.63","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.631",,"0","0",,,,,,,"-0.3","0","0",
"610.681","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.682",,"0","0",,,,,,,"-0.3","0","0",
"610.732","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.733",,"0","0",,,,,,,"-0.3","0","0",
"610.783","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.784",,"0","0",,,,,,,"-0.3","0","0",
"610.834","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.835",,"0","0",,,,,,,"-0.3","0","0",
"610.885","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.886",,"0","0",,,,,,,"-0.3","0","0",
"610.936","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.937",,"0","0",,,,,,,"-0.3","0","0",
"610.987","0","0","0","3000","46","16","3.9","2.94","0",,,,
"610.988",,"0","0",,,,,,,"-0.3","0","0",
"611.038","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.039",,"0","0",,,,,,,"-0.3","0","0",
"611.089","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.09","0","0","0",,,,,,,"-0.3","0","0",
"611.14","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.141",,"0","0",,,,,,,"-0.3","0","0",
"611.191","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.192",,"0","0",,,,,,,"-0.3","0","0",
"611.242","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.243",,"0","0",,,,,,,"-0.3","0","0",
"611.293","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.294",,"0","0",,,,,,,"-0.3","0","0",
"611.344","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.345",,"0","0",,,,,,,"-0.3","0","0",
"611.395","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.396",,"0","0",,,,,,,"-0.3","0","0",
"611.446","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.447",,"0","0",,,,,,,"-0.3","0","0",
"611.497","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.498",,"0","0",,,,,,,"-0.3","0","0",
"611.548","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.549",,"0","0",,,,,,,"-0.3","0","0",
"611.599","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.6",,"0","0",,,,,,,"-0.3","0","0",
"611.65","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.651",,"0","0",,,,,,,"-0.3","0","0",
"611.701","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.702",,"0","0",,,,,,,"-0.3","0","0",
"611.752","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.753",,"0","0",,,,,,,"-0.3","0","0",
"611.803","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.804",,"0","0",,,,,,,"-0.3","0","0",
"611.854","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.855",,"0","0",,,,,,,"-0.3","0","0",
"611.905","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.906",,"0","0",,,,,,,"-0.3","0","0",
"611.956","0","0","0","3000","46","16","3.9","2.94","0",,,,
"611.957",,"0","0",,,,,,,"-0.3","0","0",
"612.007","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.008",,"0","0",,,,,,,"-0.3","0","0",
"612.058","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.059",,"0","0",,,,,,,"-0.3","0","0",
"612.109","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.11",,"0","0",,,,,,,"-0.3","0","0",
"612.16","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.161",,"0","0",,,,,,,"-0.3","0","0",
"612.211","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.212",,"0","0",,,,,,,"-0.3","0","0",
"612.262","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.263",,"0","0",,,,,,,"-0.3","0","0",
"612.313","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.314",,"0","0",,,,,,,"-0.3","0","0",
"612.364","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.365",,"0","0",,,,,,,"-0.3","0","0",
"612.415","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.416",,"0","0",,,,,,,"-0.3","0","0",
"612.466","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.467",,"0","0",,,,,,,"-0.3","0","0",
"612.517","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.518",,"0","0",,,,,,,"-0.3","0","0",
"612.568","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.569",,"0","0",,,,,,,"-0.3","0","0",
"612.619","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.62",,"0","0",,,,,,,"-0.3","0","0",
"612.67","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.671",,"0","0",,,,,,,"-0.3","0","0",
"612.721","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.722",,"0","0",,,,,,,"-0.3","0","0",
"612.772","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.773",,"0","0",,,,,,,"-0.3","0","0",
"612.823","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.824",,"0","0",,,,,,,"-0.3","0","0",
"612.874","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.875",,"0","0",,,,,,,"-0.3","0","0",
"612.925","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.926",,"0","0",,,,,,,"-0.3","0","0",
"612.976","0","0","0","3000","46","16","3.9","2.94","0",,,,
"612.977",,"0","0",,,,,,,"-0.3","0","0",
"613.027","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.028",,"0","0",,,,,,,"-0.3","0","0",
"613.078","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.079",,"0","0",,,,,,,"-0.3","0","0",
"613.129","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.13",,"0","0",,,,,,,"-0.3","0","0",
"613.18","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.181",,"0","0",,,,,,,"-0.3","0","0",
"613.231","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.232",,"0","0",,,,,,,"-0.3","0","0",
"613.282","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.283",,"0","0",,,,,,,"-0.3","0","0",
"613.333","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.334",,"0","0",,,,,,,"-0.3","0","0",
"613.384","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.385",,"0","0",,,,,,,"-0.3","0","0",
"613.435","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.436",,"0","0",,,,,,,"-0.3","0","0",
"613.486","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.487",,"0","0",,,,,,,"-0.3","0","0",
"613.537","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.538",,"0","0",,,,,,,"-0.3","0","0",
"613.588","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.589",,"0","0",,,,,,,"-0.3","0","0",
"613.639","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.64",,"0","0",,,,,,,"-0.3","0","0",
"613.69","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.691","0","0","0",,,,,,,"-0.3","0","0",
"613.741","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.742",,"0","0",,,,,,,"-0.3","0","0",
"613.792","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.793",,"0","0",,,,,,,"-0.3","0","0",
"613.843","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.844",,"0","0",,,,,,,"-0.3","0","0",
"613.894","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.895",,"0","0",,,,,,,"-0.3","0","0",
"613.945","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.946",,"0","0",,,,,,,"-0.3","0","0",
"613.996","0","0","0","3000","46","16","3.9","2.94","0",,,,
"613.997",,"0","0",,,,,,,"-0.3","0","0",
"614.047","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.048",,"0","0",,,,,,,"-0.3","0","0",
"614.098","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.099",,"0","0",,,,,,,"-0.3","0","0",
"614.149","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.15",,"0","0",,,,,,,"-0.3","0","0",
"614.2","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.201",,"0","0",,,,,,,"-0.3","0","0",
"614.251","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.252",,"0","0",,,,,,,"-0.3","0","0",
"614.302","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.303",,"0","0",,,,,,,"-0.3","0","0",
"614.353","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.354",,"0","0",,,,,,,"-0.3","0","0",
"614.404","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.405",,"0","0",,,,,,,"-0.3","0","0",
"614.455","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.456",,"0","0",,,,,,,"-0.3","0","0",
"614.506","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.507",,"0","0",,,,,,,"-0.3","0","0",
"614.557","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.558",,"0","0",,,,,,,"-0.3","0","0",
"614.608","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.609",,"0","0",,,,,,,"-0.3","0","0",
"614.659","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.66",,"0","0",,,,,,,"-0.3","0","0",
"614.71","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.711",,"0","0",,,,,,,"-0.3","0","0",
"614.761","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.762","0","0","0",,,,,,,"-0.3","0","0",
"614.812","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.813",,"0","0",,,,,,,"-0.3","0","0",
"614.863","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.864",,"0","0",,,,,,,"-0.3","0","0",
"614.914","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.915",,"0","0",,,,,,,"-0.3","0","0",
"614.965","0","0","0","3000","46","16","3.9","2.94","0",,,,
"614.966",,"0","0",,,,,,,"-0.3","0","0",
"615.016","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.017",,"0","0",,,,,,,"-0.3","0","0",
"615.067","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.068",,"0","0",,,,,,,"-0.3","0","0",
"615.118","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.119",,"0","0",,,,,,,"-0.3","0","0",
"615.169","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.17",,"0","0",,,,,,,"-0.3","0","0",
"615.22","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.221",,"0","0",,,,,,,"-0.3","0","0",
"615.271","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.272",,"0","0",,,,,,,"-0.3","0","0",
"615.322","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.323",,"0","0",,,,,,,"-0.3","0","0",
"615.373","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.374",,"0","0",,,,,,,"-0.3","0","0",
"615.424","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.425",,"0","0",,,,,,,"-0.3","0","0",
"615.475","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.476",,"0","0",,,,,,,"-0.3","0","0",
"615.526","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.527",,"0","0",,,,,,,"-0.3","0","0",
"615.577","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.578",,"0","0",,,,,,,"-0.3","0","0",
"615.628","0","0","0","3000","46","16","3.9","2.94","0",,,,
"615.629",,"0","0",,,,,,,"-0.3","0","0",
"615.679","0","0","0","3000","46","16","3.9","2.94","0",,,,
