timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"1535.858","0.27","-5","0","3000","1861","752","2.75","2.48",,,,,
"1535.859","0.27","-5","0",,,,,,"0.82","-0.4","0","-0.05",
"1535.909","0.28","-4.99","0","3000","1859","754","2.75","2.47",,,,,
"1535.91","0.28","-4.99","0",,,,,,"0.81","-0.4","0","-0.05",
"1535.96","0.27","-4.97","-9.94","3000","1850","747","2.75",,,,,,
"1535.961","0.27","-4.97","-9.94",,,,,"2.48","1.31","-0.4","0","-0.05",
"1536.011","0.29","-4.96","0","3000","1849","752","2.75","2.46",,,,,
"1536.012","0.29","-4.96","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.062","0.3","-4.94","0","3000","1858","758","2.75","2.45",,,,,
"1536.063","0.3","-4.94","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.113","0.27","-4.93","0","3000","1856","748","2.75","2.48",,,,,
"1536.114","0.27","-4.93","0",,,,,,"0.82","-0.4","0","-0.05",
"1536.164","0.28","-4.91","0","3000","1869","757","2.75","2.47",,,,,
"1536.165","0.28","-4.91","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.215","0.29","-4.9","0","3000","1867","759","2.75","2.46",,,,,
"1536.216","0.29","-4.9","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.266","0.3","-4.89","0","3000","1865","760","2.75","2.45",,,,,
"1536.267","0.3","-4.89","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.317","0.28","-4.87","0","3000","1869","756","2.75","2.47",,,,,
"1536.318","0.28","-4.87","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.368","0.27","-4.86","0","3000","1869","753","2.75","2.48",,,,,
"1536.369","0.27","-4.86","0",,,,,,"0.82","-0.4","0","-0.05",
"1536.419","0.28","-4.84","0","3000","1867","757","2.75","2.47",,,,,
"1536.42","0.28","-4.84","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.47","0.28","-4.83","0","3000","1869","757","2.75","2.47",,,,,
"1536.471","0.28","-4.83","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.521","0.29","-4.81","0","3000","1871","762","2.75","2.46",,,,,
"1536.522","0.29","-4.81","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.572","0.28","-4.8","0","3000","1874","758","2.75","2.47",,,,,
"1536.573","0.28","-4.8","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.623","0.27","-4.78","0","3000","1873","755","2.75","2.48",,,,,
"1536.624","0.27","-4.78","0",,,,,,"0.82","-0.4","0","-0.05",
"1536.674","0.28","-4.77","-6.89","3000","1867","755","2.75","2.47",,,,,
"1536.675","0.28","-4.77","-6.89",,,,,,"1.16","-0.4","0","-0.05",
"1536.725","-0.55","-4.77","-50.64","3000","2484","754","2.75","3.3",,,,,
"1536.726","-0.55","-4.77","-50.64",,,,,,"1.85","-0.4","0","-0.05",
"1536.776","0.24","-4.79","0","3000","1894","754","2.75","2.51",,,,,
"1536.777","0.24","-4.79","0",,,,,,"0.83","-0.4","0","-0.05",
"1536.827","0.28","-4.78","0","3000","1846","748","2.75","2.47",,,,,
"1536.828","0.28","-4.78","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.878","0.27","-4.76","0","3000","1837","741","2.75","2.48",,,,,
"1536.879","0.27","-4.76","0",,,,,,"0.82","-0.4","0","-0.05",
"1536.929","0.28","-4.75","0","3000","1845","748","2.75","2.47",,,,,
"1536.93","0.28","-4.75","0",,,,,,"0.81","-0.4","0","-0.05",
"1536.98","0.28","-4.74","0","3000","1852","750","2.75","2.47",,,,,
"1536.981","0.28","-4.74","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.031","0.28","-4.72","0","3000","1854","749","2.75","2.47",,,,,
"1537.032","0.28","-4.72","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.082","0.28","-4.71","-0.4","3000","1853","750","2.75","2.47",,,,,
"1537.083","0.28","-4.71","-0.4",,,,,,"0.83","-0.4","0","-0.05",
"1537.133","0.27","-4.69","0","3000","1855","749","2.75","2.48",,,,,
"1537.134","0.27","-4.69","0",,,,,,"0.82","-0.4","0","-0.05",
"1537.184","0.29","-4.68","0","3000","1851","752","2.75","2.46",,,,,
"1537.185","0.29","-4.68","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.235","0.28","-4.66","-2.89","3000","1852","749","2.75","2.47",,,,,
"1537.236","0.28","-4.66","-2.89",,,,,,"0.96","-0.4","0","-0.05",
"1537.286","0.28","-4.65","0","3000","1854","750","2.75","2.47",,,,,
"1537.287","0.28","-4.65","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.337","0.28","-4.64","0","3000","1849","749","2.75","2.47",,,,,
"1537.338","0.28","-4.64","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.388","0.28","-4.62","0","3000","1833","741","2.75","2.47",,,,,
"1537.389","0.28","-4.62","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.439","0.29","-4.61","0","3000","1828","742","2.75","2.46",,,,,
"1537.44","0.29","-4.61","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.49","0.29","-4.59","0","3000","1836","746","2.75","2.46",,,,,
"1537.491","0.29","-4.59","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.541","0.28","-4.58","0","3000","1835","743","2.75","2.47",,,,,
"1537.542","0.28","-4.58","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.592","-0.56","-4.59","0","3000","2474","748","2.75","3.31",,,,,
"1537.593","-0.56","-4.59","0",,,,,,"1.15","-0.4","0","-0.05",
"1537.643","0.27","-4.6","0","3000","1843","745","2.75","2.48",,,,,
"1537.644","0.27","-4.6","0",,,,,,"0.82","-0.4","0","-0.05",
"1537.694","0.3","-4.59","0","3000","1834","747","2.75","2.45",,,,,
"1537.695","0.3","-4.59","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.745","0.28","-4.57","0","3000","1832","743","2.75","2.47",,,,,
"1537.746","0.28","-4.57","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.796","0.27","-4.56","0","3000","1835","741","2.75","2.48",,,,,
"1537.797","0.27","-4.56","0",,,,,,"0.82","-0.4","0","-0.05",
"1537.847","0.28","-4.54","0","3000","1830","742","2.75","2.47",,,,,
"1537.848","0.28","-4.54","0",,,,,,"0.81","-0.4","0","-0.05",
"1537.898","0.28","-4.53","-1.86","3000","1833","743","2.75",,,,,,
"1537.899","0.28","-4.53","-1.86",,,,,"2.47","0.91","-0.4","0","-0.05",
"1537.949","0.3","-4.51","0","3000","1839","750","2.75","2.45",,,,,
"1537.95","0.3","-4.51","0",,,,,,"0.81","-0.4","0","-0.05",
"1538","0.28","-4.5","3.38","3000","1844","748","2.75","2.47",,,,,
"1538.001","0.28","-4.5","3.38",,,,,,"0.64","-0.4","0","-0.05",
"1538.051","0.27","-4.48","0","3000","1853","748","2.75","2.48",,,,,
"1538.052","0.27","-4.48","0",,,,,,"0.82","-0.4","0","-0.05",
"1538.102","0.28","-4.47","0","3000","1864","755","2.75","2.47",,,,,
"1538.103","0.28","-4.47","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.153","0.28","-4.46","0","3000","1872","759","2.75","2.47",,,,,
"1538.154","0.28","-4.46","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.204","0.3","-4.44","1.63","3000","1871","764","2.75","2.45",,,,,
"1538.205","0.3","-4.44","1.63",,,,,,"0.72","-0.4","0","-0.05",
"1538.255","-0.53","-4.47","0","3000","2477","756","2.75","3.28",,,,,
"1538.256","-0.53","-4.47","0",,,,,,"1.14","-0.4","0","-0.05",
"1538.306","0.27","-4.46","0","3000","1877","758","2.75","2.48",,,,,
"1538.307","0.27","-4.46","0",,,,,,"0.82","-0.4","0","-0.05",
"1538.357","0.28","-4.45","-7.53","3000","1863","755","2.75","2.47",,,,,
"1538.358","0.28","-4.45","-7.53",,,,,,"1.19","-0.4","0","-0.05",
"1538.408","0.28","-4.43","0","3000","1864","755","2.75","2.47",,,,,
"1538.409","0.28","-4.43","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.459","0.3","-4.42","0","3000","1877","766","2.75","2.45",,,,,
"1538.46","0.3","-4.42","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.51","0.29","-4.41","1.05","3000","1858","754","2.75","2.46",,,,,
"1538.511","0.29","-4.41","1.05",,,,,,"0.76","-0.4","0","-0.05",
"1538.561","0.27","-4.39","0","3000","1869","755","2.75","2.48",,,,,
"1538.562","0.27","-4.39","0",,,,,,"0.82","-0.4","0","-0.05",
"1538.612","0.29","-4.38","0","3000","1864","758","2.75","2.46",,,,,
"1538.613","0.29","-4.38","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.663","0.28","-4.36","0","3000","1866","755","2.75","2.47",,,,,
"1538.664","0.28","-4.36","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.714","0.3","-4.35","0","3000","1873","764","2.75","2.45",,,,,
"1538.715","0.3","-4.35","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.765","0.27","-4.33","0","3000","1877","758","2.75","2.48",,,,,
"1538.766","0.27","-4.33","0",,,,,,"0.82","-0.4","0","-0.05",
"1538.816","0.28","-4.32","0","3000","1870","757","2.75","2.47",,,,,
"1538.817","0.28","-4.32","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.867","0.29","-4.31","0","3000","1876","761","2.75","2.46",,,,,
"1538.868","0.29","-4.31","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.918","0.28","-4.29","0","3000","1878","761","2.75","2.47",,,,,
"1538.919","0.28","-4.29","0",,,,,,"0.81","-0.4","0","-0.05",
"1538.969","0.28","-4.28","0","3000","1874","759","2.75","2.47",,,,,
"1538.97","0.28","-4.28","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.02","0.28","-4.26","0","3000","1870","756","2.75","2.47",,,,,
"1539.021","0.28","-4.26","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.071","0.28","-4.25","-5.83","3000","1851","749","2.75","2.47",,,,,
"1539.072","0.28","-4.25","-5.83",,,,,,"1.1","-0.4","0","-0.05",
"1539.122","0.28","-4.23","0","3000","1852","751","2.75","2.47",,,,,
"1539.123","0.28","-4.23","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.173","0.28","-4.22","0","3000","1852","751","2.75","2.47",,,,,
"1539.174","0.28","-4.22","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.224","0.28","-4.2","0","3000","1841","746","2.75","2.47",,,,,
"1539.225","0.28","-4.2","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.275","0.27","-4.19","0","3000","1853","747","2.75","2.48",,,,,
"1539.276","0.27","-4.19","0",,,,,,"0.82","-0.4","0","-0.05",
"1539.326","0.28","-4.18","0","3000","1851","751","2.75","2.47",,,,,
"1539.327","0.28","-4.18","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.377","0.29","-4.16","0","3000","1851","753","2.75","2.46",,,,,
"1539.378","0.29","-4.16","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.428","0.27","-4.15","2.87","3000","1848","746","2.75",,,,,,
"1539.429","0.27","-4.15","2.87",,,,,"2.48","0.67","-0.4","0","-0.05",
"1539.479","0.28","-4.13","0","3000","1838","744","2.75","2.47",,,,,
"1539.48","0.28","-4.13","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.53","0.27","-4.12","-6.03","3000","1843","742","2.75","2.48",,,,,
"1539.531","0.27","-4.12","-6.03",,,,,,"1.12","-0.4","0","-0.05",
"1539.581","-0.56","-4.12","0","3000","2480","749","2.75","3.31",,,,,
"1539.582","-0.56","-4.12","0",,,,,,"1.15","-0.4","0","-0.05",
"1539.632","0.23","-4.14","0","3000","1895","753","2.75","2.52",,,,,
"1539.633","0.23","-4.14","0",,,,,,"0.83","-0.4","0","-0.05",
"1539.683","0.27","-4.13","0","3000","1849","746","2.75","2.48",,,,,
"1539.684","0.27","-4.13","0",,,,,,"0.82","-0.4","0","-0.05",
"1539.734","0.28","-4.11","0","3000","1859","752","2.75","2.47",,,,,
"1539.735","0.28","-4.11","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.785","0.28","-4.1","-0.71","3000","1863","754","2.75","2.47",,,,,
"1539.786","0.28","-4.1","-0.71",,,,,,"0.85","-0.4","0","-0.05",
"1539.836","0.29","-4.08","0","3000","1860","754","2.75","2.46",,,,,
"1539.837","0.29","-4.08","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.887","0.29","-4.07","0","3000","1854","755","2.75","2.46",,,,,
"1539.888","0.29","-4.07","0",,,,,,"0.81","-0.4","0","-0.05",
"1539.938","0.27","-4.05","0","3000","1849","746","2.75","2.48",,,,,
"1539.939","0.27","-4.05","0",,,,,,"0.82","-0.4","0","-0.05",
"1539.989","0.28","-4.04","0","3000","1856","752","2.75","2.47",,,,,
"1539.99","0.28","-4.04","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.04","0.29","-4.02","0","3000","1848","750","2.75","2.46",,,,,
"1540.041","0.29","-4.02","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.091","0.29","-4.01","1.16","3000","1849","751","2.75","2.46",,,,,
"1540.092","0.29","-4.01","1.16",,,,,,"0.75","-0.4","0","-0.05",
"1540.142","0.29","-4","0","3000","1861","756","2.75","2.46",,,,,
"1540.143","0.29","-4","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.193","0.27","-3.98","0","3000","1859","750","2.75","2.48",,,,,
"1540.194","0.27","-3.98","0",,,,,,"0.82","-0.4","0","-0.05",
"1540.244","0.29","-3.97","0","3000","1836","748","2.75","2.46",,,,,
"1540.245","0.29","-3.97","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.295","0.28","-3.95","0","3000","1828","741","2.75","2.47",,,,,
"1540.296","0.28","-3.95","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.346","0.29","-3.94","0","3000","1825","742","2.75","2.46",,,,,
"1540.347","0.29","-3.94","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.397","0.29","-3.92","0","3000","1822","741","2.75","2.46",,,,,
"1540.398","0.29","-3.92","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.448","0.27","-3.91","0","3000","1818","733","2.75","2.48",,,,,
"1540.449","0.27","-3.91","0",,,,,,"0.82","-0.4","0","-0.05",
"1540.499","0.28","-3.89","0","3000","1819","737","2.75","2.47",,,,,
"1540.5","0.28","-3.89","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.55","0.29","-3.88","-3.7","3000","1834","744","2.75","2.46",,,,,
"1540.551","0.29","-3.88","-3.7",,,,,,"1","-0.4","0","-0.05",
"1540.601","0.29","-3.87","0","3000","1842","750","2.75","2.46",,,,,
"1540.602","0.29","-3.87","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.652","0.28","-3.85","0","3000","1843","745","2.75","2.47",,,,,
"1540.653","0.28","-3.85","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.703","0.26","-3.84","0","3000","1851","744","2.75","2.49",,,,,
"1540.704","0.26","-3.84","0",,,,,,"0.82","-0.4","0","-0.05",
"1540.754","0.28","-3.82","-3.17","3000","1848","749","2.75","2.47",,,,,
"1540.755","0.28","-3.82","-3.17",,,,,,"0.97","-0.4","0","-0.05",
"1540.805","0.29","-3.81","0","3000","1845","751","2.75","2.46",,,,,
"1540.806","0.29","-3.81","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.856","0.3","-3.79","0","3000","1843","751","2.75","2.45",,,,,
"1540.857","0.3","-3.79","0",,,,,,"0.81","-0.4","0","-0.05",
"1540.907","-0.45","-3.79","0","3000","2400","749","2.75","3.2",,,,,
"1540.908","-0.45","-3.79","0",,,,,,"1.11","-0.4","0","-0.05",
"1540.958","0.22","-3.82","0","3000","1890","746","2.75","2.53",,,,,
"1540.959","0.22","-3.82","0",,,,,,"0.84","-0.4","0","-0.05",
"1541.009","0.29","-3.8","0","3000","1848","751","2.75","2.46",,,,,
"1541.01","0.29","-3.8","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.06","0.29","-3.79","0","3000","1852","753","2.75","2.46",,,,,
"1541.061","0.29","-3.79","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.111","0.27","-3.77","0","3000","1853","747","2.75","2.48",,,,,
"1541.112","0.27","-3.77","0",,,,,,"0.82","-0.4","0","-0.05",
"1541.162","0.28","-3.76","0","3000","1840","746","2.75","2.47",,,,,
"1541.163","0.28","-3.76","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.213","0.27","-3.74","0","3000","1853","748","2.75","2.48",,,,,
"1541.214","0.27","-3.74","0",,,,,,"0.82","-0.4","0","-0.05",
"1541.264","0.3","-3.73","3.09","3000","1848","753","2.75","2.45",,,,,
"1541.265","0.3","-3.73","3.09",,,,,,"0.65","-0.4","0","-0.05",
"1541.315","0.29","-3.72","1.62","3000","1837","747","2.75","2.46",,,,,
"1541.316","0.29","-3.72","1.62",,,,,,"0.73","-0.4","0","-0.05",
"1541.366","0.27","-3.7","0","3000","1833","739","2.75","2.48",,,,,
"1541.367","0.27","-3.7","0",,,,,,"0.82","-0.4","0","-0.05",
"1541.417","0.27","-3.69","0.11","3000","1852","748","2.75","2.48",,,,,
"1541.418","0.27","-3.69","0.11",,,,,,"0.81","-0.4","0","-0.05",
"1541.468","0.28","-3.67","0","3000","1843","746","2.75","2.47",,,,,
"1541.469","0.28","-3.67","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.519","0.29","-3.66","0","3000","1844","749","2.75","2.46",,,,,
"1541.52","0.29","-3.66","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.57","0.28","-3.64","0","3000","1856","752","2.75","2.47",,,,,
"1541.571","0.28","-3.64","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.621","0.28","-3.63","0","3000","1846","746","2.75","2.47",,,,,
"1541.622","0.28","-3.63","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.672","0.28","-3.62","-1.08","3000","1850","750","2.75","2.47",,,,,
"1541.673","0.28","-3.62","-1.08",,,,,,"0.87","-0.4","0","-0.05",
"1541.723","0.27","-3.6","0","3000","1856","749","2.75","2.48",,,,,
"1541.724","0.27","-3.6","0",,,,,,"0.82","-0.4","0","-0.05",
"1541.774","0.29","-3.59","0","3000","1862","756","2.75","2.46",,,,,
"1541.775","0.29","-3.59","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.825","0.28","-3.57","0","3000","1870","758","2.75","2.47",,,,,
"1541.826","0.28","-3.57","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.876","0.28","-3.56","0","3000","1880","759","2.75","2.47",,,,,
"1541.877","0.28","-3.56","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.927","0.28","-3.54","0","3000","1874","760","2.75","2.47",,,,,
"1541.928","0.28","-3.54","0",,,,,,"0.81","-0.4","0","-0.05",
"1541.978","0.27","-3.53","0","3000","1868","753","2.75","2.48",,,,,
"1541.979","0.27","-3.53","0",,,,,,"0.82","-0.4","0","-0.05",
"1542.029","0.29","-3.52","0","3000","1864","757","2.75","2.46",,,,,
"1542.03","0.29","-3.52","0",,,,,,"0.81","-0.4","0","-0.05",
"1542.08","0.28","-3.5","0","3000","1859","753","2.75","2.47",,,,,
"1542.081","0.28","-3.5","0",,,,,,"0.81","-0.4","0","-0.05",
"1542.131","0.27","-3.49","0","3000","1850","747","2.75","2.48",,,,,
"1542.132","0.27","-3.49","0",,,,,,"0.82","-0.4","0","-0.05",
"1542.182","0.28","-3.47","0","3000","1852","751","2.75","2.47",,,,,
"1542.183","0.28","-3.47","0",,,,,,"0.81","-0.4","0","-0.05",
"1542.233","0.27","-3.46","-9.08","3000","1851","747","2.75","2.48",,,,,
"1542.234","0.27","-3.46","-9.08",,,,,,"1.27","-0.4","0","-0.05",
"1542.284","0.29","-3.44","1.6","3000","1841","750","2.75","2.46",,,,,
"1542.285","0.29","-3.44","1.6",,,,,,"0.73","-0.4","0","-0.05",
"1542.335","0.28","-3.43","-1.32","3000","1836","744","2.75","2.47",,,,,
"1542.336","0.28","-3.43","-1.32",,,,,,"0.88","-0.4","0","-0.05",
"1542.386","0.27","-3.41","0","3000","1841","743","2.75","2.48",,,,,
"1542.387","0.27","-3.41","0",,,,,,"0.82","-0.4","0","-0.05",
"1542.437","-0.54","-3.42","0","3000","2450","744","2.75","3.29",,,,,
"1542.438","-0.54","-3.42","0",,,,,,"1.14","-0.4","0","-0.05",
