timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"1264.181","0.21","-0.52","0","3000","1809","649","3","2.79",,,,,
"1264.182","0.21","-0.52","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.232","0.24","-0.51","0","3000","1809","656","3","2.76",,,,,
"1264.233","0.24","-0.51","0",,,,,,"0.9","-0.2","-0.05","0",
"1264.283","0.26","-0.5","0","3000","1805","659","3","2.74",,,,,
"1264.284","0.26","-0.5","0",,,,,,"0.9","-0.2","-0.05","0",
"1264.334","0.22","-0.49","0","3000","1802","648","3","2.78",,,,,
"1264.335","0.22","-0.49","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.385","0.18","-0.48","0","3000","1804","639","3","2.82",,,,,
"1264.386","0.18","-0.48","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.436","0.17","-0.47","0","3000","1795","634","3","2.83",,,,,
"1264.437","0.17","-0.47","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.487","0.18","-0.46","0","3000","1792","636","3","2.82",,,,,
"1264.488","0.18","-0.46","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.538","0.18","-0.45","1.01","3000","1794","636","3","2.82",,,,,
"1264.539","0.18","-0.45","1.01",,,,,,"0.91","-0.2","-0.05","0",
"1264.589","-0.73","-0.46","-44.88","3000","2377","637","3","3.73",,,,,
"1264.59","-0.73","-0.46","-44.88",,,,,,"1.09","-0.2","-0.05","0",
"1264.64","-0.67","-0.49","-384.89","3000","2322","633","3","3.67",,,,,
"1264.641","-0.67","-0.49","-384.89",,,,,,"1.08","-0.2","-0.05","0",
"1264.691","-0.77","-0.53","0","3000","2415","641","3","3.77",,,,,
"1264.692","-0.77","-0.53","0",,,,,,"1.11","-0.2","-0.05","0",
"1264.742","0.2","-0.53","0","3000","1802","644","3","2.8",,,,,
"1264.743","0.2","-0.53","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.793","0.21","-0.52","0","3000","1792","642","3","2.79",,,,,
"1264.794","0.21","-0.52","0",,,,,,"0.91","-0.2","-0.05","0",
"1264.844","0.27","-0.51","0","3000","1796","657","3","2.73",,,,,
"1264.845","0.27","-0.51","0",,,,,,"0.9","-0.2","-0.05","0",
"1264.895","0.32","-0.49","0","3000","1786","666","3","2.68",,,,,
"1264.896","0.32","-0.49","0",,,,,,"0.89","-0.2","-0.05","0",
"1264.946","0.32","-0.48","0","3000","1782","665","3","2.68",,,,,
"1264.947","0.32","-0.48","0",,,,,,"0.89","-0.2","-0.05","0",
"1264.997","0.29","-0.46","0","3000","1785","659","3","2.71",,,,,
"1264.998","0.29","-0.46","0",,,,,,"0.89","-0.2","-0.05","0",
"1265.048","0.25","-0.45","0","3000","1793","651","3","2.75",,,,,
"1265.049","0.25","-0.45","0",,,,,,"0.9","-0.2","-0.05","0",
"1265.099","0.21","-0.44","0","3000","1786","640","3","2.79",,,,,
"1265.1","0.21","-0.44","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.15","0.16","-0.43","0","3000","1788","629","3","2.84",,,,,
"1265.151","0.16","-0.43","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.201","0.12","-0.42","0","3000","1800","626","3","2.88",,,,,
"1265.202","0.12","-0.42","0",,,,,,"0.92","-0.2","-0.05","0",
"1265.252","0.13","-0.42","0","3000","1807","630","3","2.87",,,,,
"1265.253","0.13","-0.42","0",,,,,,"0.92","-0.2","-0.05","0",
"1265.303","0.19","-0.41","0","3000","1804","641","3","2.81",,,,,
"1265.304","0.19","-0.41","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.354","-0.62","-0.41","0","3000","2331","643","3","3.62",,,,,
"1265.355","-0.62","-0.41","0",,,,,,"1.07","-0.2","-0.05","0",
"1265.405","-0.75","-0.45","0","3000","2389","637","3","3.75",,,,,
"1265.406","-0.75","-0.45","0",,,,,,"1.1","-0.2","-0.05","0",
"1265.456","0.17","-0.44","-1","3000","1811","641","3","2.83",,,,,
"1265.457","0.17","-0.44","-1",,,,,,"0.91","-0.2","-0.05","0",
"1265.507","0.19","-0.43","0.87","3000","1809","644","3","2.81",,,,,
"1265.508","0.19","-0.43","0.87",,,,,,"0.91","-0.2","-0.05","0",
"1265.558","0.23","-0.42","0","3000","1809","653","3","2.77",,,,,
"1265.559","0.23","-0.42","0",,,,,,"0.9","-0.2","-0.05","0",
"1265.609","0.22","-0.41","0","3000","1802","648","3","2.78",,,,,
"1265.61","0.22","-0.41","0",,,,,,"0.9","-0.2","-0.05","0",
"1265.66","0.2","-0.4","0","3000","1786","638","3","2.8",,,,,
"1265.661","0.2","-0.4","0",,,,,,"0.9","-0.2","-0.05","0",
"1265.711","0.17","-0.39","-8.41","3000","1786","631","3","2.83",,,,,
"1265.712","0.17","-0.39","-8.41",,,,,,"0.91","-0.2","-0.05","0",
"1265.762","0.18","-0.38","0","3000","1788","633","3",,,,,,
"1265.763","0.18","-0.38","0",,,,,"2.82","0.91","-0.2","-0.05","0",
"1265.813","0.18","-0.37","0","3000","1785","632","3","2.82",,,,,
"1265.814","0.18","-0.37","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.864","0.17","-0.36","0","3000","1782","630","3","2.83",,,,,
"1265.865","0.17","-0.36","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.915","0.17","-0.35","0","3000","1793","633","3","2.83",,,,,
"1265.916","0.17","-0.35","0",,,,,,"0.91","-0.2","-0.05","0",
"1265.966","0.17","-0.34","0","3000","1799","637","3","2.83",,,,,
"1265.967","0.17","-0.34","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.017","0.18","-0.33","0","3000","1794","637","3","2.82",,,,,
"1266.018","0.18","-0.33","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.068","0.18","-0.32","0","3000","1782","633","3","2.82",,,,,
"1266.069","0.18","-0.32","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.119","0.15","-0.32","0","3000","1790","629","3",,,,,,
"1266.12","0.15","-0.32","0",,,,,"2.85","0.91","-0.2","-0.05","0",
"1266.17","0.18","-0.31","0","3000","1786","633","3","2.82",,,,,
"1266.171","0.18","-0.31","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.221","0.18","-0.3","0","3000","1788","634","3","2.82",,,,,
"1266.222","0.18","-0.3","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.272","0.14","-0.29","0","3000","1801","629","3","2.86",,,,,
"1266.273","0.14","-0.29","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.323","0.16","-0.28","0","3000","1812","639","3","2.84",,,,,
"1266.324","0.16","-0.28","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.374","0.17","-0.27","0","3000","1809","638","3","2.83",,,,,
"1266.375","0.17","-0.27","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.425","0.19","-0.26","0","3000","1795","638","3","2.81",,,,,
"1266.426","0.19","-0.26","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.476","0.18","-0.25","-0.15","3000","1779","630","3","2.82",,,,,
"1266.477","0.18","-0.25","-0.15",,,,,,"0.9","-0.2","-0.05","0",
"1266.527","0.14","-0.25","0","3000","1779","623","3","2.86",,,,,
"1266.528","0.14","-0.25","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.578","0.15","-0.24","-1.54","3000","1784","627","3","2.85",,,,,
"1266.579","0.15","-0.24","-1.54",,,,,,"0.91","-0.2","-0.05","0",
"1266.629","0.16","-0.23","-3.43","3000","1796","633","3","2.84",,,,,
"1266.63","0.16","-0.23","-3.43",,,,,,"0.9","-0.2","-0.05","0",
"1266.68","0.15","-0.22","0","3000","1802","632","3","2.85",,,,,
"1266.681","0.15","-0.22","0",,,,,,"0.91","-0.2","-0.05","0",
"1266.731","0.17","-0.21","3.35","3000","1801","636","3","2.83",,,,,
"1266.732","0.17","-0.21","3.35",,,,,,"0.9","-0.2","-0.05","0",
"1266.782","0.17","-0.2","0","3000","1794","634","3","2.83",,,,,
"1266.783","0.17","-0.2","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.833","0.16","-0.2","0","3000","1796","632","3","2.84",,,,,
"1266.834","0.16","-0.2","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.884","0.17","-0.19","0","3000","1785","632","3","2.83",,,,,
"1266.885","0.17","-0.19","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.935","0.16","-0.18","0","3000","1766","622","3","2.84",,,,,
"1266.936","0.16","-0.18","0",,,,,,"0.9","-0.2","-0.05","0",
"1266.986","0.14","-0.17","0","3000","1780","623","3","2.86",,,,,
"1266.987","0.14","-0.17","0",,,,,,"0.91","-0.2","-0.05","0",
"1267.037","0.17","-0.16","0","3000","1789","631","3","2.83",,,,,
"1267.038","0.17","-0.16","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.088","0.18","-0.16","3.44","3000","1777","629","3","2.82",,,,,
"1267.089","0.18","-0.16","3.44",,,,,,"0.9","-0.2","-0.05","0",
"1267.139","0.16","-0.15","0","3000","1748","617","3","2.84",,,,,
"1267.14","0.16","-0.15","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.19","0.16","-0.14","0","3000","1762","619","3","2.84",,,,,
"1267.191","0.16","-0.14","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.241","0.16","-0.13","0","3000","1766","621","3","2.84",,,,,
"1267.242","0.16","-0.13","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.292","0.14","-0.12","0","3000","1770","618","3","2.86",,,,,
"1267.293","0.14","-0.12","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.343","0.13","-0.12","0","3000","1776","619","3","2.87",,,,,
"1267.344","0.13","-0.12","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.394","0.15","-0.11","0","3000","1785","626","3","2.85",,,,,
"1267.395","0.15","-0.11","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.445","0.16","-0.1","0","3000","1782","628","3","2.84",,,,,
"1267.446","0.16","-0.1","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.496","0.16","-0.09","0","3000","1777","627","3","2.84",,,,,
"1267.497","0.16","-0.09","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.547","0.15","-0.09","1.02","3000","1775","624","3","2.85",,,,,
"1267.548","0.15","-0.09","1.02",,,,,,"0.9","-0.2","-0.05","0",
"1267.598","0.12","-0.08","0","3000","1786","620","3","2.88",,,,,
"1267.599","0.12","-0.08","0",,,,,,"0.91","-0.2","-0.05","0",
"1267.649","0.16","-0.07","0","3000","1772","624","3","2.84",,,,,
"1267.65","0.16","-0.07","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.7","0.16","-0.06","0","3000","1762","621","3","2.84",,,,,
"1267.701","0.16","-0.06","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.751","0.12","-0.06","0","3000","1763","613","3","2.88",,,,,
"1267.752","0.12","-0.06","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.802","0.15","-0.05","0","3000","1767","619","3","2.85",,,,,
"1267.803","0.15","-0.05","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.853","0.16","-0.04","0","3000","1771","624","3","2.84",,,,,
"1267.854","0.16","-0.04","0",,,,,,"0.89","-0.2","-0.05","0",
"1267.904","0.13","-0.03","0","3000","1776","619","3","2.87",,,,,
"1267.905","0.13","-0.03","0",,,,,,"0.9","-0.2","-0.05","0",
"1267.955","0.14","-0.03","0","3000","1784","623","3","2.86",,,,,
"1267.956","0.14","-0.03","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.006","0.12","-0.02","0","3000","1792","623","3","2.88",,,,,
"1268.007","0.12","-0.02","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.057","0.14","-0.01","0","3000","1789","626","3","2.86",,,,,
"1268.058","0.14","-0.01","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.108","0.16","0","0","3000","1789","630","3","2.84",,,,,
"1268.109","0.16","0","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.159","0.14","0","0","3000","1794","626","3","2.86",,,,,
"1268.16","0.14","0","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.21","0.13","0.01","0","3000","1796","626","3","2.87",,,,,
"1268.211","0.13","0.01","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.261","0.16","0.02","0","3000","1787","629","3","2.84",,,,,
"1268.262","0.16","0.02","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.312","0.14","0.03","-3.01","3000","1790","625","3","2.86",,,,,
"1268.313","0.14","0.03","-3.01",,,,,,"0.9","-0.2","-0.05","0",
"1268.363","0.15","0.03","22.4","3000","1803","632","3","2.85",,,,,
"1268.364","0.15","0.03","22.4",,,,,,"0.89","-0.2","-0.05","0",
"1268.414","0.12","0.04","0","3000","1815","630","3","2.88",,,,,
"1268.415","0.12","0.04","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.465","0.13","0.04","0","3000","1828","636","3","2.87",,,,,
"1268.466","0.13","0.04","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.516","0.16","0.05","0","3000","1827","644","3","2.84",,,,,
"1268.517","0.16","0.05","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.567","0.14","0.06","0","3000","1823","638","3","2.86",,,,,
"1268.568","0.14","0.06","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.618","0.12","0.07","0","3000","1815","631","3","2.88",,,,,
"1268.619","0.12","0.07","0",,,,,,"0.9","-0.2","-0.05","0",
"1268.669","0.13","0.07","0","3000","1822","635","3","2.87",,,,,
"1268.67","0.13","0.07","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.72","0.13","0.08","0","3000","1829","637","3","2.87",,,,,
"1268.721","0.13","0.08","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.771","0.13","0.09","0","3000","1829","638","3","2.87",,,,,
"1268.772","0.13","0.09","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.822","0.14","0.09","0","3000","1825","638","3","2.86",,,,,
"1268.823","0.14","0.09","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.873","0.12","0.1","0.82","3000","1839","639","3","2.88",,,,,
"1268.874","0.12","0.1","0.82",,,,,,"0.9","-0.2","-0.05","0",
"1268.924","0.15","0.11","0","3000","1816","637","3","2.85",,,,,
"1268.925","0.15","0.11","0",,,,,,"0.89","-0.2","-0.05","0",
"1268.975","0.16","0.11","0","3000","1804","634","3","2.84",,,,,
"1268.976","0.16","0.11","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.026","0.14","0.12","0","3000","1804","631","3","2.86",,,,,
"1269.027","0.14","0.12","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.077","0.11","0.13","0","3000","1809","626","3","2.89",,,,,
"1269.078","0.11","0.13","0",,,,,,"0.9","-0.2","-0.05","0",
"1269.128","0.14","0.13","0","3000","1800","629","3","2.86",,,,,
"1269.129","0.14","0.13","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.179","0.14","0.14","0","3000","1803","631","3","2.86",,,,,
"1269.18","0.14","0.14","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.23","0.11","0.15","0","3000","1811","627","3","2.89",,,,,
"1269.231","0.11","0.15","0",,,,,,"0.9","-0.2","-0.05","0",
"1269.281","0.11","0.15","0","3000","1818","630","3","2.89",,,,,
"1269.282","0.11","0.15","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.332","0.13","0.16","0","3000","1818","633","3","2.87",,,,,
"1269.333","0.13","0.16","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.383","0.13","0.17","-4.92","3000","1806","629","3","2.87",,,,,
"1269.384","0.13","0.17","-4.92",,,,,,"0.89","-0.2","-0.05","0",
"1269.434","0.14","0.17","0","3000","1796","628","3",,,,,,
"1269.435","0.14","0.17","0",,,,,"2.86","0.89","-0.2","-0.05","0",
"1269.485","0.12","0.18","0","3000","1795","623","3","2.88",,,,,
"1269.486","0.12","0.18","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.536","0.1","0.19","-1.53","3000","1813","625","3","2.9",,,,,
"1269.537","0.1","0.19","-1.53",,,,,,"0.9","-0.2","-0.05","0",
"1269.587","0.13","0.19","0.43","3000","1812","631","3","2.87",,,,,
"1269.588","0.13","0.19","0.43",,,,,,"0.89","-0.2","-0.05","0",
"1269.638","0.15","0.2","0","3000","1797","630","3","2.85",,,,,
"1269.639","0.15","0.2","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.689","0.12","0.2","0","3000","1792","622","3","2.88",,,,,
"1269.69","0.12","0.2","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.74","0.12","0.21","3.68","3000","1803","625","3","2.88",,,,,
"1269.741","0.12","0.21","3.68",,,,,,"0.89","-0.2","-0.05","0",
"1269.791","0.09","0.22","0","3000","1823","626","3","2.91",,,,,
"1269.792","0.09","0.22","0",,,,,,"0.9","-0.2","-0.05","0",
"1269.842","0.13","0.22","0","3000","1827","637","3","2.87",,,,,
"1269.843","0.13","0.22","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.893","0.14","0.23","0","3000","1827","638","3","2.86",,,,,
"1269.894","0.14","0.23","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.944","0.11","0.23","0","3000","1826","631","3","2.89",,,,,
"1269.945","0.11","0.23","0",,,,,,"0.89","-0.2","-0.05","0",
"1269.995","0.13","0.24","0","3000","1816","633","3","2.87",,,,,
"1269.996","0.13","0.24","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.046","0.14","0.25","0","3000","1806","632","3","2.86",,,,,
"1270.047","0.14","0.25","0",,,,,,"0.88","-0.2","-0.05","0",
"1270.097","0.11","0.25","2.53","3000","1807","626","3","2.89",,,,,
"1270.098","0.11","0.25","2.53",,,,,,"0.89","-0.2","-0.05","0",
"1270.148","0.12","0.26","2.05","3000","1814","631","3","2.88",,,,,
"1270.149","0.12","0.26","2.05",,,,,,"0.89","-0.2","-0.05","0",
"1270.199","0.11","0.27","-1.53","3000","1811","626","3",,,,,,
"1270.2","0.11","0.27","-1.53",,,,,"2.89","0.89","-0.2","-0.05","0",
"1270.25","0.09","0.27","0","3000","1827","628","3","2.91",,,,,
"1270.251","0.09","0.27","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.301","0.14","0.28","0","3000","1823","637","3","2.86",,,,,
"1270.302","0.14","0.28","0",,,,,,"0.88","-0.2","-0.05","0",
"1270.352","0.12","0.28","0","3000","1823","632","3","2.88",,,,,
"1270.353","0.12","0.28","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.403","0.1","0.29","0","3000","1824","629","3","2.9",,,,,
"1270.404","0.1","0.29","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.454","0.11","0.29","-14.12","3000","1812","628","3","2.89",,,,,
"1270.455","0.11","0.29","-14.12",,,,,,"0.89","-0.2","-0.05","0",
"1270.505","0.11","0.3","0","3000","1822","630","3","2.89",,,,,
"1270.506","0.11","0.3","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.556","0.11","0.31","0","3000","1829","634","3","2.89",,,,,
"1270.557","0.11","0.31","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.607","0.11","0.31","0","3000","1828","632","3","2.89",,,,,
"1270.608","0.11","0.31","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.658","0.12","0.32","0","3000","1815","630","3","2.88",,,,,
"1270.659","0.12","0.32","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.709","0.12","0.32","0","3000","1810","628","3","2.88",,,,,
"1270.71","0.12","0.32","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.76","0.13","0.33","0","3000","1810","630","3","2.87",,,,,
"1270.761","0.13","0.33","0",,,,,,"0.88","-0.2","-0.05","0",
"1270.811","0.1","0.33","0","3000","1809","623","3","2.9",,,,,
"1270.812","0.1","0.33","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.862","0.11","0.34","0","3000","1804","623","3","2.89",,,,,
"1270.863","0.11","0.34","0",,,,,,"0.89","-0.2","-0.05","0",
"1270.913","0.11","0.35","0","3000","1790","620","3","2.89",,,,,
"1270.914","0.11","0.35","0",,,,,,"0.88","-0.2","-0.05","0",
"1270.964","0.11","0.35","0","3000","1787","619","3","2.89",,,,,
"1270.965","0.11","0.35","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.015","0.11","0.36","0","3000","1785","618","3","2.89",,,,,
"1271.016","0.11","0.36","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.066","0.1","0.36","0","3000","1781","614","3","2.9",,,,,
"1271.067","0.1","0.36","0",,,,,,"0.89","-0.2","-0.05","0",
"1271.117","0.1","0.37","0","3000","1783","615","3","2.9",,,,,
"1271.118","0.1","0.37","0",,,,,,"0.89","-0.2","-0.05","0",
"1271.168","0.11","0.37","0","3000","1786","619","3","2.89",,,,,
"1271.169","0.11","0.37","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.219","0.1","0.38","0","3000","1790","617","3","2.9",,,,,
"1271.22","0.1","0.38","0",,,,,,"0.89","-0.2","-0.05","0",
"1271.27","0.09","0.38","0","3000","1796","617","3",,,,,,
"1271.271","0.09","0.38","0",,,,,"2.91","0.89","-0.2","-0.05","0",
"1271.321","0.11","0.39","0","3000","1797","621","3","2.89",,,,,
"1271.322","0.11","0.39","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.372","0.1","0.39","0","3000","1811","625","3","2.9",,,,,
"1271.373","0.1","0.39","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.423","0.11","0.4","0","3000","1814","627","3","2.89",,,,,
"1271.424","0.11","0.4","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.474","0.11","0.4","0","3000","1807","625","3","2.89",,,,,
"1271.475","0.11","0.4","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.525","0.09","0.41","0","3000","1812","624","3","2.91",,,,,
"1271.526","0.09","0.41","0",,,,,,"0.89","-0.2","-0.05","0",
"1271.576","0.11","0.42","0","3000","1796","621","3","2.89",,,,,
"1271.577","0.11","0.42","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.627","0.11","0.42","0","3000","1786","619","3","2.89",,,,,
"1271.628","0.11","0.42","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.678","0.08","0.43","-0.63","3000","1791","614","3","2.92",,,,,
"1271.679","0.08","0.43","-0.63",,,,,,"0.89","-0.2","-0.05","0",
"1271.729","0.09","0.43","0","3000","1793","615","3","2.91",,,,,
"1271.73","0.09","0.43","0",,,,,,"0.89","-0.2","-0.05","0",
"1271.78","0.1","0.44","-7.88","3000","1791","618","3","2.9",,,,,
"1271.781","0.1","0.44","-7.88",,,,,,"0.88","-0.2","-0.05","0",
"1271.831","0.1","0.44","0","3000","1797","621","3","2.9",,,,,
"1271.832","0.1","0.44","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.882","0.09","0.45","0","3000","1801","620","3","2.91",,,,,
"1271.883","0.09","0.45","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.933","0.09","0.45","0","3000","1802","620","3","2.91",,,,,
"1271.934","0.09","0.45","0",,,,,,"0.88","-0.2","-0.05","0",
"1271.984","0.1","0.46","0","3000","1797","620","3","2.9",,,,,
"1271.985","0.1","0.46","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.035","0.1","0.46","0","3000","1792","619","3","2.9",,,,,
"1272.036","0.1","0.46","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.086","0.1","0.47","0","3000","1794","619","3","2.9",,,,,
"1272.087","0.1","0.47","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.137","0.08","0.47","0","3000","1803","618","3","2.92",,,,,
"1272.138","0.08","0.47","0",,,,,,"0.89","-0.2","-0.05","0",
"1272.188","0.09","0.48","0","3000","1797","617","3","2.91",,,,,
"1272.189","0.09","0.48","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.239","0.11","0.48","0","3000","1798","622","3","2.89",,,,,
"1272.24","0.11","0.48","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.29","0.11","0.49","0","3000","1794","621","3","2.89",,,,,
"1272.291","0.11","0.49","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.341","0.09","0.49","0","3000","1786","614","3","2.91",,,,,
"1272.342","0.09","0.49","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.392","0.09","0.5","0","3000","1792","615","3","2.91",,,,,
"1272.393","0.09","0.5","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.443","0.1","0.5","0","3000","1785","615","3","2.9",,,,,
"1272.444","0.1","0.5","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.494","0.09","0.5","0","3000","1787","613","3","2.91",,,,,
"1272.495","0.09","0.5","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.545","0.08","0.51","0","3000","1795","615","3","2.92",,,,,
"1272.546","0.08","0.51","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.596","0.09","0.51","0","3000","1784","614","3","2.91",,,,,
"1272.597","0.09","0.51","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.647","0.1","0.52","0","3000","1779","613","3","2.9",,,,,
"1272.648","0.1","0.52","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.698","0.11","0.52","0","3000","1774","613","3","2.89",,,,,
"1272.699","0.11","0.52","0",,,,,,"0.88","-0.2","-0.05","0",
"1272.749","0.08","0.53","0","3000","1770","606","3","2.92",,,,,
