timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"455.446","0.34","-6.56","0","3000","1651","764","2.5","2.16",,,,,
"455.447","0.34","-6.56","0",,,,,,"1.28","-0.3","-0.07","-0.1",
"455.497","0.35","-6.54","0","3000","1654","769","2.5","2.15",,,,,
"455.498","0.35","-6.54","0",,,,,,"1.28","-0.3","-0.07","-0.1",
"455.548","0.33","-6.52","-1.29","3000","1659","765","2.5","2.17",,,,,
"455.549","0.33","-6.52","-1.29",,,,,,"1.41","-0.3","-0.07","-0.1",
"455.599","0.35","-6.51","0","3000","1661","771","2.5","2.15",,,,,
"455.6","0.35","-6.51","0",,,,,,"1.28","-0.3","-0.07","-0.1",
"455.65","0.35","-6.49","0","3000","1668","775","2.5","2.15",,,,,
"455.651","0.35","-6.49","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"455.701","0.34","-6.47","0","3000","1675","777","2.5","2.16",,,,,
"455.702","0.34","-6.47","0",,,,,,"1.28","-0.3","-0.07","-0.1",
"455.752","0.34","-6.45","0","3000","1673","774","2.5","2.16",,,,,
"455.753","0.34","-6.45","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"455.803","0.34","-6.44","0","3000","1671","773","2.5","2.16",,,,,
"455.804","0.34","-6.44","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"455.854","-0.37","-6.45","0","3000","2229","777","2.5","2.87",,,,,
"455.855","-0.37","-6.45","0",,,,,,"1.49","-0.3","-0.07","-0.1",
"455.905","0.29","-6.45","0","3000","1711","776","2.5","2.21",,,,,
"455.906","0.29","-6.45","0",,,,,,"1.29","-0.3","-0.07","-0.1",
"455.956","0.34","-6.43","0","3000","1643","761","2.5","2.16",,,,,
"455.957","0.34","-6.43","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.007","-0.38","-6.45","0","3000","2180","758","2.5","2.88",,,,,
"456.008","-0.38","-6.45","0",,,,,,"1.49","-0.3","-0.07","-0.1",
"456.058","0.33","-6.45","0","3000","1649","760","2.5","2.17",,,,,
"456.059","0.33","-6.45","0",,,,,,"1.28","-0.3","-0.07","-0.1",
"456.109","-0.38","-6.46","2.93","3000","2211","767","2.5","2.88",,,,,
"456.11","-0.38","-6.46","2.93",,,,,,"1.2","-0.3","-0.07","-0.1",
"456.16","0.29","-6.47","-4.74","3000","1687","764","2.5",,,,,,
"456.161","0.29","-6.47","-4.74",,,,,"2.21","1.76","-0.3","-0.07","-0.1",
"456.211","0.34","-6.45","0","3000","1636","758","2.5","2.16",,,,,
"456.212","0.34","-6.45","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.262","0.34","-6.43","0","3000","1642","760","2.5","2.16",,,,,
"456.263","0.34","-6.43","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.313","0.34","-6.42","0","3000","1644","762","2.5","2.16",,,,,
"456.314","0.34","-6.42","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.364","0.35","-6.4","-0.07","3000","1644","765","2.5",,,,,,
"456.365","0.35","-6.4","-0.07",,,,,"2.15","1.27","-0.3","-0.07","-0.1",
"456.415","0.35","-6.38","0","3000","1645","764","2.5","2.15",,,,,
"456.416","0.35","-6.38","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.466","0.33","-6.36","0","3000","1643","758","2.5","2.17",,,,,
"456.467","0.33","-6.36","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.517","0.34","-6.35","-0.29","3000","1644","762","2.5","2.16",,,,,
"456.518","0.34","-6.35","-0.29",,,,,,"1.29","-0.3","-0.07","-0.1",
"456.568","0.34","-6.33","0","3000","1649","762","2.5","2.16",,,,,
"456.569","0.34","-6.33","0",,,,,,"1.27","-0.3","-0.07","-0.1",
"456.619","0.34","-6.31","-1.07","3000","1654","767","2.5","2.16",,,,,
"456.62","0.34","-6.31","-1.07",,,,,,"1.37","-0.3","-0.07","-0.1",
"456.67","0.35","-6.29","0","3000","1656","771","2.5","2.15",,,,,
"456.671","0.35","-6.29","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.721","0.34","-6.28","0","3000","1656","767","2.5","2.16",,,,,
"456.722","0.34","-6.28","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.772","0.34","-6.26","0","3000","1652","765","2.5","2.16",,,,,
"456.773","0.34","-6.26","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.823","0.34","-6.24","0","3000","1651","766","2.5","2.16",,,,,
"456.824","0.34","-6.24","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.874","0.35","-6.22","0","3000","1650","767","2.5","2.15",,,,,
"456.875","0.35","-6.22","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.925","0.35","-6.21","0","3000","1648","765","2.5","2.15",,,,,
"456.926","0.35","-6.21","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"456.976","0.33","-6.19","0","3000","1644","758","2.5","2.17",,,,,
"456.977","0.33","-6.19","0",,,,,,"1.26","-0.3","-0.07","-0.1",
"457.027","0.35","-6.17","-0.29","3000","1640","762","2.5","2.15",,,,,
"457.028","0.35","-6.17","-0.29",,,,,,"1.28","-0.3","-0.07","-0.1",
"457.078","0.34","-6.15","0","3000","1638","760","2.5","2.16",,,,,
"457.079","0.34","-6.15","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.129","0.34","-6.14","-1.06","3000","1644","762","2.5","2.16",,,,,
"457.13","0.34","-6.14","-1.06",,,,,,"1.36","-0.3","-0.07","-0.1",
"457.18","0.35","-6.12","0","3000","1645","766","2.5","2.15",,,,,
"457.181","0.35","-6.12","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.231","-0.37","-6.12","0","3000","2178","760","2.5","2.87",,,,,
"457.232","-0.37","-6.12","0",,,,,,"1.46","-0.3","-0.07","-0.1",
"457.282","0.29","-6.13","-1.33","3000","1665","754","2.5","2.21",,,,,
"457.283","0.29","-6.13","-1.33",,,,,,"1.4","-0.3","-0.07","-0.1",
"457.333","0.35","-6.12","0","3000","1628","757","2.5","2.15",,,,,
"457.334","0.35","-6.12","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.384","0.35","-6.1","0","3000","1629","757","2.5","2.15",,,,,
"457.385","0.35","-6.1","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.435","0.35","-6.08","0","3000","1621","753","2.5","2.15",,,,,
"457.436","0.35","-6.08","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.486","0.33","-6.06","0","3000","1625","749","2.5","2.17",,,,,
"457.487","0.33","-6.06","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.537","0.34","-6.05","0","3000","1629","754","2.5","2.16",,,,,
"457.538","0.34","-6.05","0",,,,,,"1.25","-0.3","-0.07","-0.1",
"457.588","0.34","-6.03","0.38","3000","1632","757","2.5","2.16",,,,,
"457.589","0.34","-6.03","0.38",,,,,,"1.21","-0.3","-0.07","-0.1",
"457.639","0.34","-6.01","0","3000","1625","752","2.5",,,,,,
"457.64","0.34","-6.01","0",,,,,"2.16","1.24","-0.3","-0.07","-0.1",
"457.69","0.35","-5.99","0","3000","1623","754","2.5","2.15",,,,,
"457.691","0.35","-5.99","0",,,,,,"1.24","-0.3","-0.07","-0.1",
"457.741","0.34","-5.98","1.36","3000","1627","753","2.5","2.16",,,,,
"457.742","0.34","-5.98","1.36",,,,,,"1.11","-0.3","-0.07","-0.1",
"457.792","0.34","-5.96","-0.38","3000","1628","753","2.5","2.16",,,,,
"457.793","0.34","-5.96","-0.38",,,,,,"1.28","-0.3","-0.07","-0.1",
"457.843","0.35","-5.94","0","3000","1623","754","2.5","2.15",,,,,
"457.844","0.35","-5.94","0",,,,,,"1.24","-0.3","-0.07","-0.1",
"457.894","0.34","-5.92","0","3000","1616","748","2.5","2.16",,,,,
"457.895","0.34","-5.92","0",,,,,,"1.24","-0.3","-0.07","-0.1",
"457.945","0.34","-5.91","0","3000","1622","752","2.5","2.16",,,,,
"457.946","0.34","-5.91","0",,,,,,"1.24","-0.3","-0.07","-0.1",
"457.996","0.34","-5.89","0","3000","1623","753","2.5","2.16",,,,,
"457.997","0.34","-5.89","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.047","0.34","-5.87","0","3000","1621","750","2.5","2.16",,,,,
"458.048","0.34","-5.87","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.098","0.35","-5.85","0","3000","1611","749","2.5","2.15",,,,,
"458.099","0.35","-5.85","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.149","0.34","-5.84","0","3000","1615","749","2.5","2.16",,,,,
"458.15","0.34","-5.84","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.2","0.35","-5.82","0","3000","1623","755","2.5","2.15",,,,,
"458.201","0.35","-5.82","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.251","0.34","-5.8","0","3000","1630","754","2.5","2.16",,,,,
"458.252","0.34","-5.8","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.302","0.33","-5.78","0","3000","1628","752","2.5","2.17",,,,,
"458.303","0.33","-5.78","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.353","0.35","-5.77","0","3000","1629","757","2.5","2.15",,,,,
"458.354","0.35","-5.77","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.404","0.34","-5.75","0","3000","1634","757","2.5","2.16",,,,,
"458.405","0.34","-5.75","0",,,,,,"1.23","-0.3","-0.07","-0.1",
"458.455","0.34","-5.73","0","3000","1637","759","2.5","2.16",,,,,
"458.456","0.34","-5.73","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.506","0.35","-5.71","0","3000","1644","764","2.5","2.15",,,,,
"458.507","0.35","-5.71","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.557","0.34","-5.7","0","3000","1654","766","2.5","2.16",,,,,
"458.558","0.34","-5.7","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.608","0.34","-5.68","0","3000","1658","769","2.5","2.16",,,,,
"458.609","0.34","-5.68","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.659","0.34","-5.66","0","3000","1662","770","2.5","2.16",,,,,
"458.66","0.34","-5.66","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.71","0.34","-5.64","0.9","3000","1668","774","2.5","2.16",,,,,
"458.711","0.34","-5.64","0.9",,,,,,"1.13","-0.3","-0.07","-0.1",
"458.761","0.34","-5.63","0","3000","1672","774","2.5","2.16",,,,,
"458.762","0.34","-5.63","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.812","0.33","-5.61","0","3000","1661","767","2.5","2.17",,,,,
"458.813","0.33","-5.61","0",,,,,,"1.22","-0.3","-0.07","-0.1",
"458.863","0.35","-5.59","0","3000","1659","771","2.5","2.15",,,,,
"458.864","0.35","-5.59","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"458.914","0.35","-5.57","0","3000","1665","775","2.5","2.15",,,,,
"458.915","0.35","-5.57","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"458.965","0.35","-5.56","-4.2","3000","1641","762","2.5","2.15",,,,,
"458.966","0.35","-5.56","-4.2",,,,,,"1.63","-0.3","-0.07","-0.1",
"459.016","0.34","-5.54","0","3000","1633","757","2.5","2.16",,,,,
"459.017","0.34","-5.54","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"459.067","0.34","-5.52","0","3000","1630","754","2.5","2.16",,,,,
"459.068","0.34","-5.52","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"459.118","0.34","-5.5","0","3000","1640","760","2.5","2.16",,,,,
"459.119","0.34","-5.5","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"459.169","0.35","-5.49","0","3000","1636","761","2.5","2.15",,,,,
"459.17","0.35","-5.49","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.22","0.35","-5.47","2.95","3000","1626","756","2.5","2.15",,,,,
"459.221","0.35","-5.47","2.95",,,,,,"0.91","-0.3","-0.07","-0.1",
"459.271","0.34","-5.45","0","3000","1616","748","2.5","2.16",,,,,
"459.272","0.34","-5.45","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.322","0.33","-5.43","-2.78","3000","1619","747","2.5","2.17",,,,,
"459.323","0.33","-5.43","-2.78",,,,,,"1.48","-0.3","-0.07","-0.1",
"459.373","0.35","-5.42","0","3000","1621","755","2.5","2.15",,,,,
"459.374","0.35","-5.42","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.424","0.35","-5.4","-0.25","3000","1620","753","2.5","2.15",,,,,
"459.425","0.35","-5.4","-0.25",,,,,,"1.22","-0.3","-0.07","-0.1",
"459.475","0.33","-5.38","0","3000","1622","748","2.5","2.17",,,,,
"459.476","0.33","-5.38","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.526","0.34","-5.36","0","3000","1631","756","2.5","2.16",,,,,
"459.527","0.34","-5.36","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.577","-0.37","-5.36","0","3000","2184","760","2.5","2.87",,,,,
"459.578","-0.37","-5.36","0",,,,,,"1.41","-0.3","-0.07","-0.1",
"459.628","0.29","-5.38","0","3000","1693","767","2.5","2.21",,,,,
"459.629","0.29","-5.38","0",,,,,,"1.21","-0.3","-0.07","-0.1",
"459.679","0.35","-5.36","-0.65","3000","1652","769","2.5","2.15",,,,,
"459.68","0.35","-5.36","-0.65",,,,,,"1.26","-0.3","-0.07","-0.1",
"459.73","0.34","-5.35","0","3000","1650","764","2.5","2.16",,,,,
"459.731","0.34","-5.35","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.781","0.34","-5.33","0","3000","1658","768","2.5","2.16",,,,,
"459.782","0.34","-5.33","0",,,,,,"1.2","-0.3","-0.07","-0.1",
"459.832","0.34","-5.31","0","3000","1657","768","2.5","2.16",,,,,
"459.833","0.34","-5.31","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"459.883","0.35","-5.29","0","3000","1659","771","2.5","2.15",,,,,
"459.884","0.35","-5.29","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"459.934","0.35","-5.28","0","3000","1664","775","2.5","2.15",,,,,
"459.935","0.35","-5.28","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"459.985","0.33","-5.26","0","3000","1664","769","2.5","2.17",,,,,
"459.986","0.33","-5.26","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"460.036","0.35","-5.24","0","3000","1662","772","2.5","2.15",,,,,
"460.037","0.35","-5.24","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"460.087","0.35","-5.22","0","3000","1659","771","2.5","2.15",,,,,
"460.088","0.35","-5.22","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"460.138","0.35","-5.21","0","3000","1648","765","2.5","2.15",,,,,
"460.139","0.35","-5.21","0",,,,,,"1.19","-0.3","-0.07","-0.1",
"460.189","0.35","-5.19","0","3000","1650","766","2.5","2.15",,,,,
"460.19","0.35","-5.19","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.24","0.34","-5.17","0.18","3000","1652","764","2.5","2.16",,,,,
"460.241","0.34","-5.17","0.18",,,,,,"1.17","-0.3","-0.07","-0.1",
"460.291","0.34","-5.15","0","3000","1652","765","2.5","2.16",,,,,
"460.292","0.34","-5.15","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.342","0.34","-5.14","-6.69","3000","1646","761","2.5","2.16",,,,,
"460.343","0.34","-5.14","-6.69",,,,,,"1.85","-0.3","-0.07","-0.1",
"460.393","0.35","-5.12","0","3000","1643","764","2.5","2.15",,,,,
"460.394","0.35","-5.12","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.444","0.35","-5.1","0","3000","1644","765","2.5","2.15",,,,,
"460.445","0.35","-5.1","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.495","0.33","-5.08","0","3000","1647","761","2.5","2.17",,,,,
"460.496","0.33","-5.08","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.546","0.34","-5.07","0","3000","1649","765","2.5","2.16",,,,,
"460.547","0.34","-5.07","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.597","0.34","-5.05","0","3000","1649","765","2.5","2.16",,,,,
"460.598","0.34","-5.05","0",,,,,,"1.18","-0.3","-0.07","-0.1",
"460.648","0.34","-5.03","0","3000","1638","759","2.5","2.16",,,,,
"460.649","0.34","-5.03","0",,,,,,"1.17","-0.3","-0.07","-0.1",
"460.699","0.35","-5.01","0","3000","1638","761","2.5","2.15",,,,,
"460.7","0.35","-5.01","0",,,,,,"1.17","-0.3","-0.07","-0.1",
"460.75","0.34","-5","0","3000","1638","759","2.5","2.16",,,,,
"460.751","0.34","-5","0",,,,,,"1.17","-0.3","-0.07","-0.1",
"460.801","0.34","-4.98","0","3000","1620","751","2.5","2.16",,,,,
"460.802","0.34","-4.98","0",,,,,,"1.17","-0.3","-0.07","-0.1",
"460.852","0.35","-4.96","0","3000","1620","752","2.5","2.15",,,,,
"460.853","0.35","-4.96","0",,,,,,"1.32","-0.3","-0.1","-0.1",
"460.903","0.34","-4.94","0","3000","1628","755","2.5","2.16",,,,,
"460.904","0.34","-4.94","0",,,,,,"1.32","-0.3","-0.1","-0.1",
"460.954","0.34","-4.93","0","3000","1636","759","2.5","2.16",,,,,
"460.955","0.34","-4.93","0",,,,,,"1.31","-0.3","-0.1","-0.1",
"461.005","0.34","-4.91","0","3000","1646","760","2.5","2.16",,,,,
"461.006","0.34","-4.91","0",,,,,,"1.32","-0.3","-0.1","-0.1",
"461.056","0.34","-4.89","0","3000","1647","763","2.5","2.16",,,,,
"461.057","0.34","-4.89","0",,,,,,"1.31","-0.3","-0.1","-0.1",
"461.107","0.34","-4.87","0","3000","1640","761","2.5","2.16",,,,,
"461.108","0.34","-4.87","0",,,,,,"1.31","-0.3","-0.1","-0.1",
"461.158","0.34","-4.86","0","3000","1639","758","2.5","2.16",,,,,
"461.159","0.34","-4.86","0",,,,,,"1.31","-0.3","-0.1","-0.1",
"461.209","0.35","-4.84","0","3000","1632","760","2.5","2.15",,,,,
"461.21","0.35","-4.84","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.26","0.34","-4.82","0","3000","1622","752","2.5","2.16",,,,,
"461.261","0.34","-4.82","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.311","0.33","-4.8","0","3000","1618","747","2.5","2.17",,,,,
"461.312","0.33","-4.8","0",,,,,,"1.31","-0.3","-0.1","-0.1",
"461.362","0.35","-4.79","0","3000","1613","751","2.5","2.15",,,,,
"461.363","0.35","-4.79","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.413","0.35","-4.77","1.54","3000","1611","748","2.5","2.15",,,,,
"461.414","0.35","-4.77","1.54",,,,,,"1.14","-0.3","-0.1","-0.1",
"461.464","0.34","-4.75","0","3000","1611","747","2.5","2.16",,,,,
"461.465","0.34","-4.75","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.515","0.34","-4.73","0","3000","1612","746","2.5","2.16",,,,,
"461.516","0.34","-4.73","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.566","0.34","-4.72","0","3000","1614","746","2.5","2.16",,,,,
"461.567","0.34","-4.72","0",,,,,,"1.3","-0.3","-0.1","-0.1",
"461.617","0.35","-4.7","0","3000","1617","751","2.5","2.15",,,,,
"461.618","0.35","-4.7","0",,,,,,"1.29","-0.3","-0.1","-0.1",
"461.668","0.34","-4.68","0","3000","1626","754","2.5","2.16",,,,,
"461.669","0.34","-4.68","0",,,,,,"1.29","-0.3","-0.1","-0.1",
"461.719","0.35","-4.66","0","3000","1631","757","2.5","2.15",,,,,
"461.72","0.35","-4.66","0",,,,,,"1.29","-0.3","-0.1","-0.1",
"461.77","0.34","-4.65","0","3000","1630","754","2.5","2.16",,,,,
"461.771","0.34","-4.65","0",,,,,,"1.29","-0.3","-0.1","-0.1",
"461.821","0.33","-4.63","0","3000","1629","750","2.5","2.17",,,,,
"461.822","0.33","-4.63","0",,,,,,"1.29","-0.3","-0.1","-0.1",
"461.872","0.35","-4.61","0","3000","1633","760","2.5","2.15",,,,,
"461.873","0.35","-4.61","0",,,,,,"1.28","-0.3","-0.1","-0.1",
"461.923","0.35","-4.59","0","3000","1643","763","2.5","2.15",,,,,
