timestamp(ms),Error,Error Integral,Error Derivative,Engine RPM Target,Engine RPM,Secondary RPM,Target Ratio,Measured Ratio,Stepper Position,Kp,Ki,Kd,
"794.384","0.51","3.61","0",,,,,,"0.77","-0.3","0","0",
"794.434","0.51","3.63","0","1700","1755","518","3.9","3.39",,,,,
"794.435","0.51","3.63","0",,,,,,"0.77","-0.3","0","0",
"794.485","0.58","3.66","0","1700","1764","531","3.9","3.32",,,,,
"794.486","0.58","3.66","0",,,,,,"0.75","-0.3","0","0",
"794.536","0.56","3.69","0","1700","1765","528","3.9","3.34",,,,,
"794.537","0.56","3.69","0",,,,,,"0.76","-0.3","0","0",
"794.587","0.56","3.72","0","1700","1761","528","3.9","3.34",,,,,
"794.588","0.56","3.72","0",,,,,,"0.76","-0.3","0","0",
"794.638","0.55","3.75","0","1700","1758","525","3.9","3.35",,,,,
"794.639","0.55","3.75","0",,,,,,"0.76","-0.3","0","0",
"794.689","0.53","3.77","0","1700","1761","523","3.9","3.37",,,,,
"794.69","0.53","3.77","0",,,,,,"0.77","-0.3","0","0",
"794.74","0.5","3.8","0","1700","1764","518","3.9","3.4",,,,,
"794.741","0.5","3.8","0",,,,,,"0.78","-0.3","0","0",
"794.791","0.51","3.83","0","1700","1764","520","3.9","3.39",,,,,
"794.792","0.51","3.83","0",,,,,,"0.77","-0.3","0","0",
"794.842","0.57","3.85","0","1700","1758","528","3.9","3.33",,,,,
"794.843","0.57","3.85","0",,,,,,"0.75","-0.3","0","0",
"794.893","0.58","3.88","0","1700","1757","529","3.9","3.32",,,,,
"794.894","0.58","3.88","0",,,,,,"0.75","-0.3","0","0",
"794.944","0.54","3.91","-6.76","1700","1753","522","3.9","3.36",,,,,
"794.945","0.54","3.91","-6.76",,,,,,"0.76","-0.3","0","0",
"794.995","0.53","3.94","0","1700","1749","519","3.9","3.37",,,,,
"794.996","0.53","3.94","0",,,,,,"0.77","-0.3","0","0",
"795.046","0.51","3.97","0","1700","1764","521","3.9","3.39",,,,,
"795.047","0.51","3.97","0",,,,,,"0.77","-0.3","0","0",
"795.097","0.54","3.99","0","1700","1763","524","3.9","3.36",,,,,
"795.098","0.54","3.99","0",,,,,,"0.76","-0.3","0","0",
"795.148","-0.57","3.98","0","1700","2349","525","3.9","4.47",,,,,
"795.149","-0.57","3.98","0",,,,,,"1.1","-0.3","0","0",
"795.199","0.57","3.97","-4.94","1700","1760","528","3.9","3.33",,,,,
"795.2","0.57","3.97","-4.94",,,,,,"0.76","-0.3","0","0",
"795.25","0.61","4","0","1700","1745","530","3.9","3.29",,,,,
"795.251","0.61","4","0",,,,,,"0.74","-0.3","0","0",
"795.301","0.59","4.03","0","1700","1740","526","3.9","3.31",,,,,
"795.302","0.59","4.03","0",,,,,,"0.75","-0.3","0","0",
"795.352","0.61","4.06","0","1700","1740","528","3.9","3.29",,,,,
"795.353","0.61","4.06","0",,,,,,"0.74","-0.3","0","0",
"795.403","0.57","4.1","0","1700","1746","524","3.9","3.33",,,,,
"795.404","0.57","4.1","0",,,,,,"0.75","-0.3","0","0",
"795.454","0.58","4.12","2.22","1700","1738","523","3.9","3.32",,,,,
"795.455","0.58","4.12","2.22",,,,,,"0.75","-0.3","0","0",
"795.505","0.5","4.15","0","1700","1744","512","3.9","3.4",,,,,
"795.506","0.5","4.15","0",,,,,,"0.78","-0.3","0","0",
"795.556","0.48","4.18","0.6","1700","1747","512","3.9","3.42",,,,,
"795.557","0.48","4.18","0.6",,,,,,"0.78","-0.3","0","0",
"795.607","0.51","4.2","1.41","1700","1746","515","3.9","3.39",,,,,
"795.608","0.51","4.2","1.41",,,,,,"0.77","-0.3","0","0",
"795.658","0.54","4.23","0","1700","1740","517","3.9","3.36",,,,,
"795.659","0.54","4.23","0",,,,,,"0.76","-0.3","0","0",
"795.709","0.58","4.26","0","1700","1733","522","3.9","3.32",,,,,
"795.71","0.58","4.26","0",,,,,,"0.75","-0.3","0","0",
"795.76","0.57","4.29","0","1700","1730","520","3.9","3.33",,,,,
"795.761","0.57","4.29","0",,,,,,"0.75","-0.3","0","0",
"795.811","0.52","4.32","0","1700","1727","511","3.9","3.38",,,,,
"795.812","0.52","4.32","0",,,,,,"0.77","-0.3","0","0",
"795.862","0.52","4.34","0","1700","1723","510","3.9","3.38",,,,,
"795.863","0.52","4.34","0",,,,,,"0.77","-0.3","0","0",
"795.913","0.51","4.37","0","1700","1724","508","3.9","3.39",,,,,
"795.914","0.51","4.37","0",,,,,,"0.77","-0.3","0","0",
"795.964","0.52","4.4","0","1700","1729","511","3.9","3.38",,,,,
"795.965","0.52","4.4","0",,,,,,"0.77","-0.3","0","0",
"796.015","0.53","4.42","0","1700","1730","514","3.9","3.37",,,,,
"796.016","0.53","4.42","0",,,,,,"0.77","-0.3","0","0",
"796.066","0.55","4.45","0","1700","1737","519","3.9","3.35",,,,,
"796.067","0.55","4.45","0",,,,,,"0.76","-0.3","0","0",
"796.117","0.54","4.48","0","1700","1744","519","3.9","3.36",,,,,
"796.118","0.54","4.48","0",,,,,,"0.76","-0.3","0","0",
"796.168","0.51","4.51","0","1700","1746","515","3.9","3.39",,,,,
"796.169","0.51","4.51","0",,,,,,"0.77","-0.3","0","0",
"796.219","0.53","4.53","0","1700","1741","517","3.9","3.37",,,,,
"796.22","0.53","4.53","0",,,,,,"0.76","-0.3","0","0",
"796.27","0.54","4.56","0","1700","1741","518","3.9","3.36",,,,,
"796.271","0.54","4.56","0",,,,,,"0.76","-0.3","0","0",
"796.321","0.54","4.59","0","1700","1744","518","3.9","3.36",,,,,
"796.322","0.54","4.59","0",,,,,,"0.76","-0.3","0","0",
"796.372","0.51","4.61","0","1700","1748","516","3.9","3.39",,,,,
"796.373","0.51","4.61","0",,,,,,"0.77","-0.3","0","0",
"796.423","0.55","4.64","0","1700","1746","521","3.9","3.35",,,,,
"796.424","0.55","4.64","0",,,,,,"0.76","-0.3","0","0",
"796.474","0.56","4.67","14.66","1700","1750","524","3.9","3.34",,,,,
"796.475","0.56","4.67","14.66",,,,,,"0.76","-0.3","0","0",
"796.525","0.55","4.7","0","1700","1743","520","3.9","3.35",,,,,
"796.526","0.55","4.7","0",,,,,,"0.76","-0.3","0","0",
"796.576","0.57","4.73","3.78","1700","1723","517","3.9","3.33",,,,,
"796.577","0.57","4.73","3.78",,,,,,"0.75","-0.3","0","0",
"796.627","0.54","4.76","-0.92","1700","1726","513","3.9","3.36",,,,,
"796.628","0.54","4.76","-0.92",,,,,,"0.76","-0.3","0","0",
"796.678","0.52","4.78","0","1700","1727","511","3.9","3.38",,,,,
"796.679","0.52","4.78","0",,,,,,"0.77","-0.3","0","0",
"796.729","0.49","4.81","0","1700","1732","507","3.9","3.41",,,,,
"796.73","0.49","4.81","0",,,,,,"0.78","-0.3","0","0",
"796.78","0.52","4.83","0","1700","1750","518","3.9","3.38",,,,,
"796.781","0.52","4.83","0",,,,,,"0.77","-0.3","0","0",
"796.831","0.58","4.86","0","1700","1740","524","3.9","3.32",,,,,
"796.832","0.58","4.86","0",,,,,,"0.75","-0.3","0","0",
"796.882","0.56","4.89","0.16","1700","1733","519","3.9","3.34",,,,,
"796.883","0.56","4.89","0.16",,,,,,"0.76","-0.3","0","0",
"796.933","0.54","4.92","0","1700","1736","517","3.9","3.36",,,,,
"796.934","0.54","4.92","0",,,,,,"0.76","-0.3","0","0",
"796.984","0.52","4.95","0","1700","1741","516","3.9","3.38",,,,,
"796.985","0.52","4.95","0",,,,,,"0.77","-0.3","0","0",
"797.035","0.51","4.97","0","1700","1744","514","3.9","3.39",,,,,
"797.036","0.51","4.97","0",,,,,,"0.77","-0.3","0","0",
"797.086","0.53","5","0","1700","1740","516","3.9","3.37",,,,,
"797.087","0.53","5","0",,,,,,"0.77","-0.3","0","0",
"797.137","0.55","5.03","0","1700","1734","517","3.9","3.35",,,,,
"797.138","0.55","5.03","0",,,,,,"0.76","-0.3","0","0",
"797.188","0.56","5.05","0","1700","1748","523","3.9","3.34",,,,,
"797.189","0.56","5.05","0",,,,,,"0.76","-0.3","0","0",
"797.239","0.56","5.08","0","1700","1739","520","3.9","3.34",,,,,
"797.24","0.56","5.08","0",,,,,,"0.76","-0.3","0","0",
"797.29","0.55","5.11","0","1700","1736","518","3.9","3.35",,,,,
"797.291","0.55","5.11","0",,,,,,"0.76","-0.3","0","0",
"797.341","0.52","5.14","0","1700","1744","517","3.9","3.38",,,,,
"797.342","0.52","5.14","0",,,,,,"0.77","-0.3","0","0",
"797.392","0.52","5.16","0","1700","1750","518","3.9","3.38",,,,,
"797.393","0.52","5.16","0",,,,,,"0.77","-0.3","0","0",
"797.443","0.54","5.19","0","1700","1747","520","3.9","3.36",,,,,
"797.444","0.54","5.19","0",,,,,,"0.76","-0.3","0","0",
"797.494","0.55","5.22","0","1700","1749","522","3.9","3.35",,,,,
"797.495","0.55","5.22","0",,,,,,"0.76","-0.3","0","0",
"797.545","0.54","5.25","-5.2","1700","1757","523","3.9","3.36",,,,,
"797.546","0.54","5.25","-5.2",,,,,,"0.76","-0.3","0","0",
"797.596","0.56","5.27","0","1700","1755","526","3.9","3.34",,,,,
"797.597","0.56","5.27","0",,,,,,"0.76","-0.3","0","0",
"797.647","0.55","5.3","0","1700","1759","524","3.9","3.35",,,,,
"797.648","0.55","5.3","0",,,,,,"0.76","-0.3","0","0",
"797.698","0.53","5.33","0","1700","1758","522","3.9","3.37",,,,,
"797.699","0.53","5.33","0",,,,,,"0.77","-0.3","0","0",
"797.749","0.52","5.36","0","1700","1749","518","3.9","3.38",,,,,
"797.75","0.52","5.36","0",,,,,,"0.77","-0.3","0","0",
"797.8","0.55","5.38","0","1700","1747","521","3.9","3.35",,,,,
"797.801","0.55","5.38","0",,,,,,"0.76","-0.3","0","0",
"797.851","0.56","5.41","0","1700","1736","519","3.9","3.34",,,,,
"797.852","0.56","5.41","0",,,,,,"0.76","-0.3","0","0",
"797.902","-0.59","5.4","0","1700","2308","514","3.9","4.49",,,,,
"797.903","-0.59","5.4","0",,,,,,"1.1","-0.3","0","0",
"797.953","0.51","5.39","0","1700","1737","513","3.9","3.39",,,,,
"797.954","0.51","5.39","0",,,,,,"0.77","-0.3","0","0",
"798.004","0.52","5.42","-3.85","1700","1748","517","3.9","3.38",,,,,
"798.005","0.52","5.42","-3.85",,,,,,"0.77","-0.3","0","0",
"798.055","0.56","5.45","2.46","1700","1744","522","3.9","3.34",,,,,
"798.056","0.56","5.45","2.46",,,,,,"0.76","-0.3","0","0",
"798.106","0.57","5.47","0","1700","1742","522","3.9","3.33",,,,,
"798.107","0.57","5.47","0",,,,,,"0.76","-0.3","0","0",
"798.157","0.58","5.5","0","1700","1745","525","3.9","3.32",,,,,
"798.158","0.58","5.5","0",,,,,,"0.75","-0.3","0","0",
"798.208","0.58","5.53","0","1700","1739","524","3.9","3.32",,,,,
"798.209","0.58","5.53","0",,,,,,"0.75","-0.3","0","0",
"798.259","0.53","5.56","0","1700","1732","514","3.9","3.37",,,,,
"798.26","0.53","5.56","0",,,,,,"0.76","-0.3","0","0",
"798.31","0.5","5.59","0","1700","1728","509","3.9","3.4",,,,,
"798.311","0.5","5.59","0",,,,,,"0.77","-0.3","0","0",
"798.361","0.5","5.61","0","1700","1728","509","3.9","3.4",,,,,
"798.362","0.5","5.61","0",,,,,,"0.77","-0.3","0","0",
"798.412","0.53","5.64","0","1700","1737","515","3.9","3.37",,,,,
"798.413","0.53","5.64","0",,,,,,"0.77","-0.3","0","0",
"798.463","0.53","5.67","0","1700","1743","517","3.9","3.37",,,,,
"798.464","0.53","5.67","0",,,,,,"0.77","-0.3","0","0",
"798.514","0.56","5.7","0","1700","1740","520","3.9","3.34",,,,,
"798.515","0.56","5.7","0",,,,,,"0.76","-0.3","0","0",
"798.565","0.55","5.73","0","1700","1736","518","3.9","3.35",,,,,
"798.566","0.55","5.73","0",,,,,,"0.76","-0.3","0","0",
"798.616","0.54","5.75","0","1700","1729","515","3.9","3.36",,,,,
"798.617","0.54","5.75","0",,,,,,"0.76","-0.3","0","0",
"798.667","0.53","5.78","0","1700","1724","511","3.9","3.37",,,,,
"798.668","0.53","5.78","0",,,,,,"0.77","-0.3","0","0",
"798.718","0.52","5.81","0","1700","1723","510","3.9","3.38",,,,,
"798.719","0.52","5.81","0",,,,,,"0.77","-0.3","0","0",
"798.769","0.53","5.83","0","1700","1734","514","3.9","3.37",,,,,
"798.77","0.53","5.83","0",,,,,,"0.77","-0.3","0","0",
"798.82","0.5","5.86","0","1700","1745","514","3.9","3.4",,,,,
"798.821","0.5","5.86","0",,,,,,"0.77","-0.3","0","0",
"798.871","0.53","5.89","0","1700","1751","519","3.9","3.37",,,,,
"798.872","0.53","5.89","0",,,,,,"0.77","-0.3","0","0",
"798.922","0.55","5.92","0","1700","1749","523","3.9","3.35",,,,,
"798.923","0.55","5.92","0",,,,,,"0.76","-0.3","0","0",
"798.973","0.57","5.94","0","1700","1735","521","3.9","3.33",,,,,
"798.974","0.57","5.94","0",,,,,,"0.75","-0.3","0","0",
"799.024","0.56","5.97","3.43","1700","1739","520","3.9","3.34",,,,,
"799.025","0.56","5.97","3.43",,,,,,"0.76","-0.3","0","0",
"799.075","0.51","6","0","1700","1746","515","3.9","3.39",,,,,
"799.076","0.51","6","0",,,,,,"0.77","-0.3","0","0",
"799.126","0.5","6.03","-2.33","1700","1753","516","3.9","3.4",,,,,
"799.127","0.5","6.03","-2.33",,,,,,"0.77","-0.3","0","0",
"799.177","0.53","6.05","-2.4","1700","1760","522","3.9","3.37",,,,,
"799.178","0.53","6.05","-2.4",,,,,,"0.77","-0.3","0","0",
"799.228","0.55","6.08","-0.98","1700","1764","527","3.9","3.35",,,,,
"799.229","0.55","6.08","-0.98",,,,,,"0.76","-0.3","0","0",
"799.279","0.55","6.11","12.8","1700","1773","530","3.9","3.35",,,,,
"799.28","0.55","6.11","12.8",,,,,,"0.76","-0.3","0","0",
"799.33","0.53","6.13","-2.03","1700","1785","530","3.9","3.37",,,,,
"799.331","0.53","6.13","-2.03",,,,,,"0.77","-0.3","0","0",
"799.381","0.57","6.16","0","1700","1784","535","3.9","3.33",,,,,
"799.382","0.57","6.16","0",,,,,,"0.76","-0.3","0","0",
"799.432","0.55","6.19","0","1700","1785","532","3.9","3.35",,,,,
"799.433","0.55","6.19","0",,,,,,"0.76","-0.3","0","0",
"799.483","0.52","6.22","0","1700","1792","530","3.9","3.38",,,,,
"799.484","0.52","6.22","0",,,,,,"0.77","-0.3","0","0",
"799.534","0.53","6.24","1.71","1700","1802","535","3.9","3.37",,,,,
"799.535","0.53","6.24","1.71",,,,,,"0.77","-0.3","0","0",
"799.585","0.55","6.27","0","1700","1804","539","3.9","3.35",,,,,
"799.586","0.55","6.27","0",,,,,,"0.76","-0.3","0","0",
"799.636","0.55","6.3","0","1700","1806","539","3.9","3.35",,,,,
"799.637","0.55","6.3","0",,,,,,"0.76","-0.3","0","0",
"799.687","0.54","6.33","0","1700","1808","538","3.9","3.36",,,,,
"799.688","0.54","6.33","0",,,,,,"0.76","-0.3","0","0",
"799.738","0.53","6.35","0","1700","1809","536","3.9","3.37",,,,,
"799.739","0.53","6.35","0",,,,,,"0.77","-0.3","0","0",
"799.789","0.52","6.38","0","1700","1812","536","3.9","3.38",,,,,
"799.79","0.52","6.38","0",,,,,,"0.77","-0.3","0","0",
"799.84","-0.62","6.38","0","1700","2424","536","3.9","4.52",,,,,
"799.841","-0.62","6.38","0",,,,,,"1.11","-0.3","0","0",
"799.891","0.45","6.36","0","1700","1859","539","3.9","3.45",,,,,
"799.892","0.45","6.36","0",,,,,,"0.79","-0.3","0","0",
"799.942","0.55","6.39","0","1700","1822","544","3.9","3.35",,,,,
"799.943","0.55","6.39","0",,,,,,"0.76","-0.3","0","0",
"799.993","-0.45","6.41","-53.49","1700","2379","547","3.9","4.35",,,,,
"799.994","-0.45","6.41","-53.49",,,,,,"1.06","-0.3","0","0",
"800.044","0.59","6.39","508.22","1700","1842","557","3.9","3.31",,,,,
"800.045","0.59","6.39","508.22",,,,,,"0.75","-0.3","0","0",
"800.095","0.71","6.42","0","1700","1789","562","3.9","3.19",,,,,
"800.096","0.71","6.42","0",,,,,,"0.71","-0.3","0","0",
"800.146","0.73","6.46","3.12","1700","1777","561","3.9","3.17",,,,,
"800.147","0.73","6.46","3.12",,,,,,"0.71","-0.3","0","0",
"800.197","-0.24","6.48","0","1700","2345","566","3.9","4.14",,,,,
"800.198","-0.24","6.48","0",,,,,,"1","-0.3","0","0",
"800.248","0.72","6.47","490.91","1700","1804","567","3.9","3.18",,,,,
"800.249","0.72","6.47","490.91",,,,,,"0.71","-0.3","0","0",
"800.299","0.76","6.51","0","1700","1768","563","3.9","3.14",,,,,
"800.3","0.76","6.51","0",,,,,,"0.7","-0.3","0","0",
"800.35","0.74","6.55","3.01","1700","1767","558","3.9","3.16",,,,,
"800.351","0.74","6.55","3.01",,,,,,"0.7","-0.3","0","0",
"800.401","0.74","6.59","0","1700","1759","556","3.9",,,,,,
"800.402","0.74","6.59","0",,,,,"3.16","0.7","-0.3","0","0",
"800.452","0.67","6.62","-0.78","1700","1762","546","3.9","3.23",,,,,
"800.453","0.67","6.62","-0.78",,,,,,"0.72","-0.3","0","0",
"800.503","0.56","6.65","0","1700","1760","527","3.9","3.34",,,,,
"800.504","0.56","6.65","0",,,,,,"0.76","-0.3","0","0",
"800.554","0.47","6.68","-2.49","1700","1763","513","3.9","3.43",,,,,
"800.555","0.47","6.68","-2.49",,,,,,"0.79","-0.3","0","0",
"800.605","0.43","6.7","0","1700","1771","511","3.9","3.47",,,,,
"800.606","0.43","6.7","0",,,,,,"0.8","-0.3","0","0",
"800.656","0.4","6.72","-1.55","1700","1776","507","3.9","3.5",,,,,
"800.657","0.4","6.72","-1.55",,,,,,"0.8","-0.3","0","0",
"800.707","0.44","6.74","0","1700","1762","510","3.9","3.46",,,,,
"800.708","0.44","6.74","0",,,,,,"0.79","-0.3","0","0",
"800.758","0.47","6.76","7.81","1700","1756","513","3.9","3.43",,,,,
"800.759","0.47","6.76","7.81",,,,,,"0.78","-0.3","0","0",
"800.809","0.49","6.79","0.25","1700","1762","516","3.9","3.41",,,,,
"800.81","0.49","6.79","0.25",,,,,,"0.78","-0.3","0","0",
"800.86","0.57","6.82","2.75","1700","1754","527","3.9","3.33",,,,,
"800.861","0.57","6.82","2.75",,,,,,"0.75","-0.3","0","0",
"800.911","0.63","6.85","3.26","1700","1745","534","3.9","3.27",,,,,
"800.912","0.63","6.85","3.26",,,,,,"0.73","-0.3","0","0",
"800.962","0.64","6.88","0","1700","1742","535","3.9","3.26",,,,,
"800.963","0.64","6.88","0",,,,,,"0.73","-0.3","0","0",
"801.013","0.58","6.91","-4.25","1700","1762","531","3.9","3.32",,,,,
"801.014","0.58","6.91","-4.25",,,,,,"0.75","-0.3","0","0",
"801.064","0.59","6.94","0","1700","1769","534","3.9","3.31",,,,,
"801.065","0.59","6.94","0",,,,,,"0.75","-0.3","0","0",
"801.115","0.52","6.97","2.37","1700","1769","524","3.9","3.38",,,,,
"801.116","0.52","6.97","2.37",,,,,,"0.77","-0.3","0","0",
"801.166","0.47","6.99","0","1700","1765","514","3.9","3.43",,,,,
"801.167","0.47","6.99","0",,,,,,"0.78","-0.3","0","0",
"801.217","0.47","7.02","-0.93","1700","1761","514","3.9","3.43",,,,,
"801.218","0.47","7.02","-0.93",,,,,,"0.78","-0.3","0","0",
"801.268","0.49","7.04","0","1700","1769","519","3.9","3.41",,,,,
"801.269","0.49","7.04","0",,,,,,"0.78","-0.3","0","0",
"801.319","0.55","7.07","4.15","1700","1765","526","3.9","3.35",,,,,
"801.32","0.55","7.07","4.15",,,,,,"0.76","-0.3","0","0",
"801.37","0.58","7.1","0","1700","1759","529","3.9","3.32",,,,,
"801.371","0.58","7.1","0",,,,,,"0.75","-0.3","0","0",
"801.421","0.59","7.13","1.02","1700","1762","532","3.9","3.31",,,,,
"801.422","0.59","7.13","1.02",,,,,,"0.75","-0.3","0","0",
"801.472","0.58","7.16","0","1700","1752","527","3.9","3.32",,,,,
"801.473","0.58","7.16","0",,,,,,"0.75","-0.3","0","0",
"801.523","0.52","7.19","-3.45","1700","1754","519","3.9","3.38",,,,,
"801.524","0.52","7.19","-3.45",,,,,,"0.77","-0.3","0","0",
"801.574","0.48","7.21","0","1700","1760","515","3.9","3.42",,,,,
"801.575","0.48","7.21","0",,,,,,"0.42","-0.3","-0.05","0",
"801.625","0.5","7.24","0","1700","1764","519","3.9","3.4",,,,,
"801.626","0.5","7.24","0",,,,,,"0.41","-0.3","-0.05","0",
"801.676","0.55","7.26","0","1700","1759","524","3.9","3.35",,,,,
"801.677","0.55","7.26","0",,,,,,"0.4","-0.3","-0.05","0",
"801.727","-0.51","7.24","26.26","1700","2343","531","3.9","4.41",,,,,
"801.728","-0.51","7.24","26.26",,,,,,"0.72","-0.3","-0.05","0",
"801.778","0.56","7.25","0","1700","1760","527","3.9","3.34",,,,,
"801.779","0.56","7.25","0",,,,,,"0.39","-0.3","-0.05","0",
"801.829","0.54","7.28","0","1700","1764","525","3.9","3.36",,,,,
"801.83","0.54","7.28","0",,,,,,"0.4","-0.3","-0.05","0",
"801.88","0.45","7.3","0","1700","1776","515","3.9","3.45",,,,,
"801.881","0.45","7.3","0",,,,,,"0.42","-0.3","-0.05","0",
"801.931","0.37","7.32","-9.19","1700","1781","505","3.9","3.53",,,,,
"801.932","0.37","7.32","-9.19",,,,,,"0.45","-0.3","-0.05","0",
"801.982","0.34","7.34","0","1700","1780","500","3.9","3.56",,,,,
"801.983","0.34","7.34","0",,,,,,"0.45","-0.3","-0.05","0",
"802.033","0.34","7.36","2","1700","1776","500","3.9","3.56",,,,,
"802.034","0.34","7.36","2",,,,,,"0.45","-0.3","-0.05","0",
"802.084","0.36","7.38","0.49","1700","1769","499","3.9","3.54",,,,,
"802.085","0.36","7.38","0.49",,,,,,"0.45","-0.3","-0.05","0",
"802.135","0.34","7.4","-2.1","1700","1768","497","3.9","3.56",,,,,
"802.136","0.34","7.4","-2.1",,,,,,"0.45","-0.3","-0.05","0",
"802.186","0.34","7.41","4.7","1700","1765","496","3.9","3.56",,,,,
"802.187","0.34","7.41","4.7",,,,,,"0.45","-0.3","-0.05","0",
"802.237","0.35","7.43","2.49","1700","1754","494","3.9","3.55",,,,,
"802.238","0.35","7.43","2.49",,,,,,"0.45","-0.3","-0.05","0",
"802.288","0.35","7.45","0","1700","1756","495","3.9","3.55",,,,,
"802.289","0.35","7.45","0",,,,,,"0.45","-0.3","-0.05","0",
"802.339","0.34","7.47","-0.21","1700","1758","493","3.9","3.56",,,,,
"802.34","0.34","7.47","-0.21",,,,,,"0.45","-0.3","-0.05","0",
"802.39","0.34","7.48","0","1700","1759","494","3.9","3.56",,,,,
"802.391","0.34","7.48","0",,,,,,"0.45","-0.3","-0.05","0",
"802.441","0.36","7.5","0","1700","1752","495","3.9","3.54",,,,,
"802.442","0.36","7.5","0",,,,,,"0.44","-0.3","-0.05","0",
"802.492","0.35","7.52","0","1700","1748","493","3.9","3.55",,,,,
"802.493","0.35","7.52","0",,,,,,"0.44","-0.3","-0.05","0",
"802.543","0.35","7.54","0","1700","1740","490","3.9","3.55",,,,,
"802.544","0.35","7.54","0",,,,,,"0.44","-0.3","-0.05","0",
"802.594","0.35","7.56","0","1700","1732","489","3.9","3.55",,,,,
"802.595","0.35","7.56","0",,,,,,"0.44","-0.3","-0.05","0",
"802.645","0.34","7.57","0","1700","1743","489","3.9","3.56",,,,,
